id,issn,title,author,page,volume,number,publish_date,link
4990,74407979,xxxxx 浅析,孙葛菲，姚飞鹏，顾嘉颖，丁文林，,651-666,530,2,2020-01-21,www.xxxxx.com
4991,45683228,xxx 在 zzz 时促进了 yyy,孙葛菲，万恬萍，韩乐正，傅致萱，,19-40,225,9,2010-08-15,www.xxxxx.com
4992,93221432,xxx improves yyy,孙葛菲，罗妍茜，漕晓洁，郝修雅，,636-681,432,12,1997-07-11,www.xxxxx.com
4993,64590580,xxx improves yyy,孙葛菲，卢健柏，常鹏涛，,441-468,233,4,1994-04-10,www.xxxxx.com
4994,64590580,xxxxx 浅析,孙葛菲，,651-683,187,12,2015-02-26,www.xxxxx.com
4995,74407979,xxxxx 刍议,孙葛菲，,321-369,821,12,2011-11-07,www.xxxxx.com
4996,99917471,论 xxxx,孙葛菲，杨雅懿，,667-685,684,9,2018-04-07,www.xxxxx.com
4997,64590580,xxxxx 浅析,孙葛菲，文正卿，程宜年，,295-321,278,10,2018-09-28,www.xxxxx.com
4998,54663096,xxx improves yyy,孙葛菲，周华皓，,449-463,389,11,1996-11-15,www.xxxxx.com
4999,77255062,xxxxx 小议,孙葛菲，,848-881,143,6,2023-10-03,www.xxxxx.com
5000,54663096,xxx 在 zzz 时促进了 yyy,彭映雪，熊鹏运，,67-71,409,4,2017-10-01,www.xxxxx.com
5001,70754113,xxx improves yyy,彭映雪，龙俊发，孔海莲，梁良弼，,11-48,955,1,2016-09-10,www.xxxxx.com
5002,19012303,xxx improves yyy,彭映雪，,17-62,218,5,2000-12-13,www.xxxxx.com
5003,66041915,xxx improves yyy,彭映雪，贾光耀，,853-899,268,11,2015-06-07,www.xxxxx.com
5004,43545801,xxxxx 浅析,彭映雪，,225-248,487,11,2016-03-07,www.xxxxx.com
5005,86310410,xxxxx 小议,彭映雪，王鸿雪，,889-901,913,9,2016-06-01,www.xxxxx.com
5006,62519347,xxxxx 小议,彭映雪，杜秀华，方谷玉，,30-77,225,1,2020-12-18,www.xxxxx.com
5007,09987703,xxx improves yyy,彭映雪，,114-160,550,9,2019-05-07,www.xxxxx.com
5008,85118632,xxxxx 小议,彭映雪，,550-555,851,6,2012-11-16,www.xxxxx.com
5009,64932775,xxxxx 小议,彭映雪，何玄清，,899-905,986,5,2022-09-12,www.xxxxx.com
5010,09987703,论 xxxxx 在 xxxxx 中的应用,彭映雪，石莞尔，汪悦玮，,774-782,953,8,2008-09-10,www.xxxxx.com
5011,21626833,xxxxx 小议,彭映雪，,372-396,330,5,2018-10-14,www.xxxxx.com
5012,64590580,xxx improves yyy,彭映雪，黎纪颖，萧晶辉，,713-753,74,11,2017-11-26,www.xxxxx.com
5013,23953375,xxx 在 zzz 时促进了 yyy,彭映雪，戴晏如，,749-771,638,10,2008-10-14,www.xxxxx.com
5014,23176989,xxxx 对 yyy 有重大影响,彭映雪，秦志义，,660-693,747,7,2007-08-03,www.xxxxx.com
5015,86310410,xxx improves yyy,彭映雪，顾欣荣，韩友琴，,93-111,668,5,2022-10-16,www.xxxxx.com
5016,97557353,论 xxxx,彭映雪，姜彬彬，,431-463,549,8,1996-05-14,www.xxxxx.com
5017,25504359,xxxxx 浅析,彭映雪，王鸿雪，孔悠柔，,504-550,466,9,1996-04-13,www.xxxxx.com
5018,98332250,论 xxxx,彭映雪，范宏博，,398-418,347,6,2001-03-24,www.xxxxx.com
5019,66914660,xxxxx 刍议,彭映雪，范宏博，,633-657,540,11,2012-11-17,www.xxxxx.com
5020,08338582,xxxx 对 yyy 有重大影响,彭映雪，卢宏浚，,546-587,753,11,2012-05-04,www.xxxxx.com
5021,12183892,论 xxxxx 在 xxxxx 中的应用,彭映雪，崔刚洁，熊馨婷，,560-599,506,10,2010-01-25,www.xxxxx.com
5022,62519347,xxxx 对 yyy 有重大影响,彭映雪，潘奕叶，高旦娅，,932-944,959,9,2021-11-08,www.xxxxx.com
5023,08338582,xxxxx 小议,彭映雪，,165-189,528,10,2017-05-18,www.xxxxx.com
5024,26988107,论 xxxxx 在 xxxxx 中的应用,彭映雪，杜元良，汪太文，高旦娅，,547-597,164,4,1999-12-28,www.xxxxx.com
5025,58698718,xxx 在 zzz 时促进了 yyy,彭映雪，蔡同济，,199-230,770,3,1991-05-20,www.xxxxx.com
5026,57060012,论 xxxx,彭映雪，孔咏思，姜淑婉，,798-829,672,1,1997-01-15,www.xxxxx.com
5027,97557353,xxx 在 zzz 时促进了 yyy,彭映雪，乔雁荷，杨高昂，,541-578,361,7,1995-09-03,www.xxxxx.com
5028,74407979,xxxxx 刍议,彭映雪，廖真茹，马建明，贺勇捷，,43-64,258,9,2018-05-23,www.xxxxx.com
5029,59785575,论 xxxxx 在 xxxxx 中的应用,彭映雪，白甄梨，潘晴美，孔悠柔，,505-530,955,1,1999-08-10,www.xxxxx.com
5030,33536340,xxx improves yyy,彭映雪，,910-948,490,9,1996-04-02,www.xxxxx.com
5031,99612153,xxxx 对 yyy 有重大影响,彭映雪，姚宏博，邹泰清，,877-901,768,4,2000-07-19,www.xxxxx.com
5032,98332250,xxx has facilitated yyy,彭映雪，孟芮澜，傅弘义，,484-499,102,11,2022-04-16,www.xxxxx.com
5033,54663096,论 xxxx,彭映雪，郑沛岚，,812-815,607,11,2016-06-10,www.xxxxx.com
5034,57060012,xxxx 对 yyy 有重大影响,彭映雪，易幼翠，武和通，潘津文，,157-198,576,4,2014-11-25,www.xxxxx.com
5035,66521703,xxx 在 zzz 时促进了 yyy,彭映雪，,312-318,746,12,2010-11-16,www.xxxxx.com
5036,96015863,xxx 在 zzz 时促进了 yyy,彭映雪，邹泰清，韩友琴，,780-787,482,7,2008-12-22,www.xxxxx.com
5037,66914660,xxxxx 浅析,彭映雪，漕俊郎，韩乐正，,196-204,126,8,2022-10-11,www.xxxxx.com
5038,66914660,xxxx 对 yyy 有重大影响,彭映雪，冯铃语，,993-1031,17,9,1994-05-25,www.xxxxx.com
5039,59785575,论 xxxx,彭映雪，梁盼曼，秦奇迈，任影梅，,199-241,426,4,1999-03-22,www.xxxxx.com
5040,96015863,xxx improves yyy,汤冷亦，任明熙，康吉月，胡雅莉，,464-502,458,8,2018-01-02,www.xxxxx.com
5041,25504359,xxxxx 小议,汤冷亦，杜阳飇，,252-278,799,2,1992-12-13,www.xxxxx.com
5042,07473169,论 xxxxx 在 xxxxx 中的应用,汤冷亦，方永寿，徐英楠，廖嘉茂，,100-143,707,9,2012-06-17,www.xxxxx.com
5043,57060012,xxx 在 zzz 时促进了 yyy,汤冷亦，冯永元，萧白易，宋琼音，,229-251,798,1,2011-05-05,www.xxxxx.com
5044,45683228,xxxxx 浅析,汤冷亦，,59-65,788,2,2010-07-26,www.xxxxx.com
5045,64590580,论 xxxx,汤冷亦，萧白易，,592-640,817,2,1999-08-14,www.xxxxx.com
5046,64590580,xxx improves yyy,汤冷亦，,283-297,47,9,1990-02-10,www.xxxxx.com
5047,45500799,论 xxxxx 在 xxxxx 中的应用,汤冷亦，陈嘉勋，廖敏学，,530-536,29,9,2012-04-25,www.xxxxx.com
5048,77255062,xxxx 对 yyy 有重大影响,汤冷亦，顾文敏，尹良吉，郑俊捷，,584-616,823,9,2023-07-07,www.xxxxx.com
5049,45500799,xxx improves yyy,汤冷亦，贺兰七，,530-553,76,7,2000-11-01,www.xxxxx.com
5050,66041915,xxxx 对 yyy 有重大影响,汤冷亦，宋琼音，姚德润，,167-213,591,9,2010-08-02,www.xxxxx.com
5051,64590580,xxx improves yyy,汤冷亦，曹臻晰，,998-1029,860,1,1996-09-23,www.xxxxx.com
5052,62519347,xxxxx 浅析,汤冷亦，高丝柳，崔彭祖，,166-190,14,8,2005-02-02,www.xxxxx.com
5053,19012303,xxx 在 zzz 时促进了 yyy,汤冷亦，,508-518,800,9,2001-06-22,www.xxxxx.com
5054,23953375,xxxxx 小议,汤冷亦，韩明轩，,445-474,402,6,2000-09-11,www.xxxxx.com
5055,98332250,xxx 在 zzz 时促进了 yyy,汤冷亦，谭天翰，卢博延，武鸿达，,220-260,166,9,2012-05-13,www.xxxxx.com
5056,68630103,xxx improves yyy,汤冷亦，蔡冰巧，,651-670,360,1,2003-12-15,www.xxxxx.com
5057,64590580,xxx has facilitated yyy,汤冷亦，顾恺乐，,63-99,750,10,1999-07-09,www.xxxxx.com
5058,98332250,xxxxx 小议,汤冷亦，邓和宜，,69-103,411,10,2014-10-23,www.xxxxx.com
5059,23176989,xxx 在 zzz 时促进了 yyy,汤冷亦，毛如曼，梁盼曼，,836-844,248,8,1995-11-21,www.xxxxx.com
5060,99612153,xxx has facilitated yyy,汤冷亦，唐宏儒，林华琳，顾文敏，,439-456,701,1,2019-05-16,www.xxxxx.com
5061,74407979,xxxx 对 yyy 有重大影响,汤冷亦，杨美玲，卢晗日，郝修雅，,644-652,850,11,1995-05-21,www.xxxxx.com
5062,12183892,xxxxx 小议,汤冷亦，,407-445,838,7,1993-01-02,www.xxxxx.com
5063,40863783,xxx improves yyy,汤冷亦，邱宾实，,999-1021,416,2,2002-06-25,www.xxxxx.com
5064,07473169,论 xxxx,汤冷亦，龚嘉许，,29-74,144,10,1996-02-04,www.xxxxx.com
5065,25504359,xxxxx 小议,汤冷亦，崔刚洁，,79-110,12,10,2009-11-18,www.xxxxx.com
5066,64932775,xxxx 对 yyy 有重大影响,汤冷亦，冯鸿哲，程宜年，彭俊悟，,413-428,786,7,2012-11-09,www.xxxxx.com
5067,07473169,xxxx 对 yyy 有重大影响,汤冷亦，,271-284,433,1,1994-05-10,www.xxxxx.com
5068,66041915,xxx has facilitated yyy,汤冷亦，武正卿，范星宇，范宏博，,172-188,373,12,2001-03-03,www.xxxxx.com
5069,62519347,论 xxxxx 在 xxxxx 中的应用,汤冷亦，刘柔丽，何文心，,34-66,488,8,2021-12-16,www.xxxxx.com
5070,99917471,论 xxxx,汤冷亦，卢宏浚，陆永怡，,148-156,326,5,2020-11-03,www.xxxxx.com
5071,85118632,xxxxx 浅析,汤冷亦，杨文康，蔡同济，,545-576,343,7,2006-10-12,www.xxxxx.com
5072,23176989,xxxxx 小议,汤冷亦，袁雅逸，邓艳霞，,137-163,60,7,1994-02-16,www.xxxxx.com
5073,58698718,xxxxx 刍议,汤冷亦，,775-795,615,6,2005-11-08,www.xxxxx.com
5074,99917471,xxxxx 刍议,汤冷亦，,687-691,842,6,2005-08-16,www.xxxxx.com
5075,66041915,xxxxx 小议,汤冷亦，武之双，蒋秀琴，蔡娅思，,629-670,375,11,1990-02-01,www.xxxxx.com
5076,99917471,xxxx 对 yyy 有重大影响,汤冷亦，傅致萱，傅方雅，,859-879,271,5,2004-09-05,www.xxxxx.com
5077,99917471,xxxxx 浅析,汤冷亦，蔡同济，贾光耀，,374-410,413,12,1991-02-02,www.xxxxx.com
5078,25504359,xxx 在 zzz 时促进了 yyy,汤冷亦，萧俊悟，方昭昭，汤英耀，,759-782,980,10,1992-05-02,www.xxxxx.com
5079,43545801,xxxxx 刍议,汤冷亦，龚静涵，,994-1033,551,7,2008-05-06,www.xxxxx.com
5080,68630103,论 xxxxx 在 xxxxx 中的应用,杨美玲，贾光耀，贺蝾婷，赵星洲，,793-800,68,3,2004-07-25,www.xxxxx.com
5081,98332250,论 xxxxx 在 xxxxx 中的应用,杨美玲，梁盼曼，,653-669,628,1,2005-11-01,www.xxxxx.com
5082,59785575,论 xxxx,杨美玲，冯祺然，龚奇胜，,761-806,93,11,2008-01-15,www.xxxxx.com
5083,43545801,xxxxx 刍议,杨美玲，,602-633,999,7,1995-09-02,www.xxxxx.com
5084,45683228,xxxxx 刍议,杨美玲，,667-713,782,8,2006-10-12,www.xxxxx.com
5085,98332250,论 xxxxx 在 xxxxx 中的应用,杨美玲，谭圣杰，秦英光，龚嘉许，,348-379,298,8,1992-06-22,www.xxxxx.com
5086,66041915,xxxx 对 yyy 有重大影响,杨美玲，毛如曼，丁锐达，,960-992,831,8,2001-09-11,www.xxxxx.com
5087,19012303,xxxx 对 yyy 有重大影响,杨美玲，熊鹏运，龙宏儒，孙嘉歆，,901-927,746,6,2023-04-08,www.xxxxx.com
5088,93221432,xxx 在 zzz 时促进了 yyy,杨美玲，易幼翠，,320-341,291,10,2022-07-22,www.xxxxx.com
5089,74407979,论 xxxxx 在 xxxxx 中的应用,杨美玲，赖语风，史歌韵，金紫夏，,434-447,644,10,2021-02-21,www.xxxxx.com
5090,98332250,xxx improves yyy,杨美玲，梁良弼，冯铃语，陆乐生，,230-233,955,7,1993-03-12,www.xxxxx.com
5091,23953375,xxx improves yyy,杨美玲，陆永怡，,988-1016,479,9,1998-06-16,www.xxxxx.com
5092,97557353,论 xxxxx 在 xxxxx 中的应用,杨美玲，李正志，曹臻晰，,106-124,440,5,1998-12-06,www.xxxxx.com
5093,58698718,xxxx 对 yyy 有重大影响,杨美玲，万恨天，吴宏深，,939-962,674,2,1993-02-20,www.xxxxx.com
5094,23953375,xxxxx 浅析,杨美玲，夏正谊，,599-606,888,10,2021-12-05,www.xxxxx.com
5095,08338582,xxx improves yyy,杨美玲，许向珊，程雪柳，郭晓亦，,942-968,873,12,2003-04-25,www.xxxxx.com
5096,85118632,xxxxx 小议,杨美玲，崔情文，陆生文，石卷玉，,558-593,44,9,1994-06-13,www.xxxxx.com
5097,21626833,xxx 在 zzz 时促进了 yyy,杨美玲，蔡冰巧，,838-856,999,12,1999-01-16,www.xxxxx.com
5098,98332250,xxx improves yyy,杨美玲，胡雅莉，白甄梨，陈嘉勋，,962-991,173,3,2001-11-21,www.xxxxx.com
5099,66521703,xxxx 对 yyy 有重大影响,杨美玲，赖语风，方昭昭，,120-164,627,8,2015-12-12,www.xxxxx.com
5100,09987703,xxxxx 小议,杨美玲，傅思远，余元纬，,112-124,547,3,1997-01-10,www.xxxxx.com
5101,21626833,xxxx 对 yyy 有重大影响,杨美玲，吕苏弥，,450-478,751,10,2007-06-24,www.xxxxx.com
5102,09987703,xxxx 对 yyy 有重大影响,杨美玲，魏睿慈，宋振国，,415-457,84,10,2015-11-18,www.xxxxx.com
5103,59785575,xxxx 对 yyy 有重大影响,杨美玲，,45-51,529,5,2016-03-14,www.xxxxx.com
5104,19012303,xxxx 对 yyy 有重大影响,杨美玲，王谷南，郭运馨，徐英楠，,999-1016,648,3,2021-03-13,www.xxxxx.com
5105,74407979,论 xxxx,杨美玲，,818-859,914,12,2011-09-26,www.xxxxx.com
5106,66521703,xxxxx 刍议,杨美玲，萧俊悟，阎秋怡，秦光耀，,590-614,461,12,2000-06-28,www.xxxxx.com
5107,86310410,xxxxx 小议,杨美玲，,412-448,156,9,2012-12-27,www.xxxxx.com
5108,23176989,xxx 在 zzz 时促进了 yyy,杨美玲，朱锐藻，黎竹悦，,372-414,575,1,2006-01-02,www.xxxxx.com
5109,43545801,xxxxx 小议,杨美玲，何建茗，,326-363,75,4,2019-12-10,www.xxxxx.com
5110,43545801,xxxxx 刍议,杨美玲，许妙可，龚自怡，王涵雁，,948-967,662,1,1993-09-19,www.xxxxx.com
5111,77255062,xxxxx 刍议,杨美玲，方阳伯，,434-446,97,3,2015-11-12,www.xxxxx.com
5112,66521703,xxxxx 小议,杨美玲，,636-647,227,4,2000-12-16,www.xxxxx.com
5113,62519347,xxx 在 zzz 时促进了 yyy,杨美玲，龙宏儒，于梓云，,18-43,864,11,1997-12-02,www.xxxxx.com
5114,12183892,xxxx 对 yyy 有重大影响,杨美玲，武正卿，,692-728,856,9,2002-07-04,www.xxxxx.com
5115,45683228,xxxxx 浅析,杨美玲，,349-380,835,4,2011-04-21,www.xxxxx.com
5116,19012303,xxxxx 刍议,杨美玲，贺兰七，朱水彤，,654-669,288,3,2016-11-20,www.xxxxx.com
5117,12183892,xxx improves yyy,杨美玲，高凡阳，梁良弼，余音韵，,375-387,746,3,2000-03-22,www.xxxxx.com
5118,77255062,xxxxx 浅析,杨美玲，丁锐达，,431-477,362,6,2006-12-20,www.xxxxx.com
5119,58698718,xxx has facilitated yyy,杨美玲，周华皓，彭映雪，黎竹悦，,393-442,860,12,1994-12-12,www.xxxxx.com
5120,23176989,xxxxx 浅析,郭炜婷，漕亦绿，谭天翰，尹昊焱，,106-122,918,1,2003-07-12,www.xxxxx.com
5121,19012303,xxx 在 zzz 时促进了 yyy,郭炜婷，范乐邦，,207-240,271,12,2001-05-21,www.xxxxx.com
5122,93221432,论 xxxxx 在 xxxxx 中的应用,郭炜婷，孙葛菲，,697-709,775,11,2009-07-20,www.xxxxx.com
5123,45683228,xxxxx 小议,郭炜婷，文丹秋，郭俊名，,745-780,714,8,2005-05-12,www.xxxxx.com
5124,85118632,xxx has facilitated yyy,郭炜婷，何文心，彭薇歌，,896-934,855,10,2006-12-24,www.xxxxx.com
5125,09987703,xxx 在 zzz 时促进了 yyy,郭炜婷，龙圣杰，沈高飞，龚自怡，,653-701,960,3,2014-03-10,www.xxxxx.com
5126,62519347,xxxx 对 yyy 有重大影响,郭炜婷，武之双，熊志义，,673-711,965,3,1992-11-08,www.xxxxx.com
5127,26988107,xxxx 对 yyy 有重大影响,郭炜婷，彭俊悟，杨高昂，陆乐生，,562-586,440,6,2005-02-20,www.xxxxx.com
5128,85118632,xxx improves yyy,郭炜婷，,434-446,976,3,2000-10-12,www.xxxxx.com
5129,66041915,xxxxx 浅析,郭炜婷，唐子凡，姜彬彬，,497-505,634,5,2002-04-04,www.xxxxx.com
5130,21626833,xxxxx 刍议,郭炜婷，卢博延，崔刚洁，,12-29,669,6,2022-01-16,www.xxxxx.com
5131,08338582,xxxxx 小议,郭炜婷，文正卿，龚静涵，董鸿云，,385-388,270,7,2013-11-03,www.xxxxx.com
5132,19012303,论 xxxxx 在 xxxxx 中的应用,郭炜婷，廖阳炎，范飞绿，,107-124,429,4,2017-04-21,www.xxxxx.com
5133,70754113,xxxxx 刍议,郭炜婷，李正志，段乐成，,354-389,829,9,2015-06-01,www.xxxxx.com
5134,09987703,xxx 在 zzz 时促进了 yyy,郭炜婷，贾光耀，任浩气，,496-504,534,1,2005-11-17,www.xxxxx.com
5135,70754113,xxxx 对 yyy 有重大影响,郭炜婷，,65-90,261,7,2004-11-08,www.xxxxx.com
5136,12183892,xxxx 对 yyy 有重大影响,郭炜婷，何纪颖，赖子琪，,458-497,493,2,2019-12-02,www.xxxxx.com
5137,33536340,xxxxx 小议,郭炜婷，,411-444,259,7,2003-11-28,www.xxxxx.com
5138,66521703,论 xxxx,郭炜婷，,421-465,715,12,2000-10-03,www.xxxxx.com
5139,97557353,论 xxxx,郭炜婷，卢蝶梦，,109-113,788,8,2016-05-23,www.xxxxx.com
5140,67624666,xxx 在 zzz 时促进了 yyy,郭炜婷，,565-584,818,10,2005-01-12,www.xxxxx.com
5141,57060012,xxx 在 zzz 时促进了 yyy,郭炜婷，邹泰清，江以柳，,38-87,257,10,2013-08-18,www.xxxxx.com
5142,23953375,xxx 在 zzz 时促进了 yyy,郭炜婷，,652-672,881,6,2010-10-20,www.xxxxx.com
5143,59785575,论 xxxx,郭炜婷，姚飞鹏，,461-498,312,4,2021-09-11,www.xxxxx.com
5144,67624666,论 xxxx,郭炜婷，刘亦瑶，武和通，,431-476,517,11,2007-07-24,www.xxxxx.com
5145,98332250,xxx 在 zzz 时促进了 yyy,郭炜婷，孔翔宇，卢康适，金紫夏，,547-590,552,5,2017-07-28,www.xxxxx.com
5146,74407979,xxxxx 刍议,郭炜婷，史歌韵，,79-128,566,7,2013-05-22,www.xxxxx.com
5147,70754113,xxxxx 浅析,郭炜婷，,714-763,968,6,2011-06-21,www.xxxxx.com
5148,58698718,论 xxxxx 在 xxxxx 中的应用,郭炜婷，石修真，韩韶华，范飞绿，,500-539,105,9,2001-05-24,www.xxxxx.com
5149,33536340,xxxxx 浅析,郭炜婷，范宏博，廖浩旷，陈宜春，,791-819,734,9,2017-09-12,www.xxxxx.com
5150,26988107,xxxx 对 yyy 有重大影响,郭炜婷，魏睿慈，孔海莲，,609-632,321,10,1996-10-20,www.xxxxx.com
5151,40863783,xxx 在 zzz 时促进了 yyy,郭炜婷，钟凌春，王谷南，段乐成，,305-323,441,2,2023-03-21,www.xxxxx.com
5152,97557353,xxx 在 zzz 时促进了 yyy,郭炜婷，,71-111,246,6,2010-07-02,www.xxxxx.com
5153,99612153,xxxxx 刍议,郭炜婷，陈高翰，潘晴美，万恬萍，,98-106,93,3,1996-09-18,www.xxxxx.com
5154,54663096,论 xxxxx 在 xxxxx 中的应用,郭炜婷，,729-764,719,1,2003-11-21,www.xxxxx.com
5155,86310410,xxxxx 刍议,郭炜婷，金子怡，,2-20,892,11,1999-10-19,www.xxxxx.com
5156,07473169,xxxx 对 yyy 有重大影响,郭炜婷，石修真，许兴学，江忠燕，,777-781,415,1,2005-05-10,www.xxxxx.com
5157,86310410,xxxxx 小议,郭炜婷，陈弘文，夏雪漫，,631-645,315,9,1994-12-05,www.xxxxx.com
5158,23953375,xxx 在 zzz 时促进了 yyy,郭炜婷，任汉玲，崔天荷，,114-145,559,12,2014-11-15,www.xxxxx.com
5159,97557353,论 xxxxx 在 xxxxx 中的应用,郭炜婷，萧思宸，尹良吉，,569-601,480,8,2005-12-23,www.xxxxx.com
5160,66521703,论 xxxx,袁千秋，尹良吉，,962-997,989,12,2000-04-18,www.xxxxx.com
5161,25504359,xxxxx 刍议,袁千秋，胡雅莉，金冰蓝，,794-835,135,12,1990-05-04,www.xxxxx.com
5162,85118632,xxxxx 浅析,袁千秋，,499-545,404,3,2014-05-07,www.xxxxx.com
5163,99612153,xxx has facilitated yyy,袁千秋，萧俊悟，,26-46,124,1,1994-01-06,www.xxxxx.com
5164,43545801,论 xxxx,袁千秋，熊文虹，,79-96,231,4,2022-04-18,www.xxxxx.com
5165,66041915,xxx has facilitated yyy,袁千秋，邱玉成，,249-291,835,3,2007-09-11,www.xxxxx.com
5166,67624666,xxxxx 小议,袁千秋，,266-310,724,10,2007-01-09,www.xxxxx.com
5167,98332250,xxx 在 zzz 时促进了 yyy,袁千秋，,307-314,575,11,2004-01-04,www.xxxxx.com
5168,96015863,xxxxx 浅析,袁千秋，常景明，,965-978,53,12,2018-03-22,www.xxxxx.com
5169,67624666,xxxxx 刍议,袁千秋，,850-854,614,2,1999-05-14,www.xxxxx.com
5170,85118632,xxxxx 小议,袁千秋，龙丹丹，龚自怡，秦良策，,77-104,675,7,2013-09-23,www.xxxxx.com
5171,07473169,xxxx 对 yyy 有重大影响,袁千秋，孔季同，邓嘉德，,820-826,622,9,2011-04-22,www.xxxxx.com
5172,68630103,xxxxx 刍议,袁千秋，孙洲裴，,933-967,220,9,2020-12-15,www.xxxxx.com
5173,86310410,xxx improves yyy,袁千秋，,923-963,595,6,2018-12-11,www.xxxxx.com
5174,19012303,xxx has facilitated yyy,袁千秋，姚宏博，,918-937,844,2,1992-02-08,www.xxxxx.com
5175,96015863,xxxxx 小议,袁千秋，孙洲裴，,350-379,226,6,2007-12-25,www.xxxxx.com
5176,19012303,论 xxxx,袁千秋，高俊发，文悦喜，,485-505,449,3,2019-09-20,www.xxxxx.com
5177,07473169,xxxxx 小议,袁千秋，彭桂枫，郑俊捷，方阳伯，,474-479,164,4,1994-09-07,www.xxxxx.com
5178,12183892,xxx improves yyy,袁千秋，,602-645,817,11,2019-03-05,www.xxxxx.com
5179,19012303,xxx improves yyy,袁千秋，龙依婷，,437-460,677,10,2022-05-04,www.xxxxx.com
5180,68630103,xxx 在 zzz 时促进了 yyy,袁千秋，文春枫，于三婷，王莉娜，,591-635,967,1,1998-10-28,www.xxxxx.com
5181,86310410,xxxxx 刍议,袁千秋，高紫山，,404-416,278,1,2001-10-22,www.xxxxx.com
5182,25504359,xxxxx 浅析,袁千秋，任影梅，王俊晤，,132-146,971,7,1996-05-23,www.xxxxx.com
5183,23176989,xxx 在 zzz 时促进了 yyy,袁千秋，苏和美，,990-993,210,9,2008-05-18,www.xxxxx.com
5184,68630103,xxxxx 浅析,袁千秋，孟芮澜，阎秋怡，黎纪颖，,68-107,280,9,2005-01-21,www.xxxxx.com
5185,77255062,xxx improves yyy,袁千秋，高凡阳，郭飞扬，高星纬，,199-225,684,7,1990-12-28,www.xxxxx.com
