id,applicant,isbn,status
3099,0401154,45634991,1
3100,0501155,03732279,1
3101,0501155,95435649,1
3102,0501155,42947482,1
3103,0501155,00957844,1
3104,0501155,79481753,1
3105,0501155,07653025,1
3106,0501155,24123548,1
3107,0501155,88802237,1
3108,0501155,37787863,1
3109,0501155,32346525,1
3110,0501155,35515280,1
3111,0501155,81113617,1
3112,0501155,48132680,1
3113,0501155,60417173,1
3114,0501155,64254381,1
3115,0501155,30374209,1
3116,0501155,93922632,1
3117,0501155,30179236,1
3118,0501155,82665247,1
3119,0501155,28469733,1
3120,0001156,23799290,1
3121,0001156,41851497,1
3122,0001156,13567661,1
3123,0001156,66463894,1
3124,0001156,54404415,1
3125,0001156,50665611,1
3126,0001156,52092450,1
3127,0001156,13468530,1
3128,0001156,36582069,1
3129,0001156,11561862,1
3130,0001156,57081896,1
3131,0001156,41597510,1
3132,0001156,97414872,1
3133,0001156,19717575,1
3134,0001156,05092263,1
3135,0001156,15407272,1
3136,0001156,59860185,1
3137,0001156,08798835,1
3138,0001156,59732643,1
3139,0001156,20986212,1
3140,0101157,90410677,1
3141,0101157,88293586,1
3142,0101157,12083116,1
3143,0101157,33672064,1
3144,0101157,14789037,1
3145,0101157,83991583,1
3146,0101157,07681824,1
3147,0101157,16932191,1
3148,0101157,65112047,1
3149,0101157,16124807,1
3150,0101157,36439110,1
3151,0101157,61396268,1
3152,0101157,94698335,1
3153,0101157,77256129,1
3154,0101157,27417411,1
3155,0101157,53069257,1
3156,0101157,31047173,1
3157,0101157,96164620,1
3158,0101157,14755609,1
3159,0101157,86463975,1
3160,0201158,17485292,1
3161,0201158,59660360,1
3162,0201158,32639688,1
3163,0201158,37733763,1
3164,0201158,33897742,1
3165,0201158,36337810,1
3166,0201158,92384061,1
3167,0201158,57190269,1
3168,0201158,48674818,1
3169,0201158,36179779,1
3170,0201158,07142638,1
3171,0201158,68345060,1
3172,0201158,84277727,1
3173,0201158,53995203,1
3174,0201158,58867874,1
3175,0201158,48424505,1
3176,0201158,13371670,1
3177,0201158,86679445,1
3178,0201158,54037861,1
3179,0201158,30715316,1
3180,0301159,33889459,1
3181,0301159,57375112,1
3182,0301159,08373488,1
3183,0301159,61792113,1
3184,0301159,39211836,1
3185,0301159,04140060,1
3186,0301159,21799327,1
3187,0301159,13481134,1
3188,0301159,13008127,1
3189,0301159,42291582,1
3190,0301159,43794708,1
3191,0301159,06414782,1
3192,0301159,04824877,1
3193,0301159,60326236,1
3194,0301159,19048732,1
3195,0301159,81894568,1
3196,0301159,00506618,1
3197,0301159,95941552,1
3198,0301159,58520417,1
3199,0301159,36819751,1
3200,0401160,10582156,1
3201,0401160,64916712,1
3202,0401160,16522873,1
3203,0401160,38129466,1
3204,0401160,05366653,1
3205,0401160,19669017,1
3206,0401160,14919066,1
3207,0401160,94966639,1
3208,0401160,29025923,1
3209,0401160,02489505,1
3210,0401160,66545867,1
3211,0401160,73896377,1
3212,0401160,43336529,1
3213,0401160,91402962,1
3214,0401160,07213584,1
3215,0401160,51239967,1
3216,0401160,04042310,1
3217,0401160,41092558,1
3218,0401160,09060534,1
3219,0401160,56162947,1
3220,0501161,73690468,1
3221,0501161,97428886,1
3222,0501161,82330505,1
3223,0501161,23157210,1
3224,0501161,97189879,1
3225,0501161,70932989,1
3226,0501161,22796748,1
3227,0501161,00568237,1
3228,0501161,96680954,1
3229,0501161,01834288,1
3230,0501161,40002196,1
3231,0501161,48037502,1
3232,0501161,02534396,1
3233,0501161,56587749,1
3234,0501161,09524453,1
3235,0501161,84647489,1
3236,0501161,30078913,1
3237,0501161,54260123,1
3238,0501161,02906047,1
3239,0501161,88046045,1
3240,0001162,01353025,1
3241,0001162,98430493,1
3242,0001162,65267396,1
3243,0001162,93138675,1
3244,0001162,07417348,1
3245,0001162,09317666,1
3246,0001162,74771549,1
3247,0001162,01210418,1
3248,0001162,86944220,1
3249,0001162,18909534,1
3250,0001162,20738491,1
3251,0001162,08307706,1
3252,0001162,52432209,1
3253,0001162,65087434,1
3254,0001162,36943516,1
3255,0001162,08002111,1
3256,0001162,07195897,1
3257,0001162,69317413,1
3258,0001162,02977039,1
3259,0001162,35276724,1
3260,0101163,02466412,1
3261,0101163,31326871,1
3262,0101163,10904681,1
3263,0101163,88400105,1
3264,0101163,04903474,1
3265,0101163,18136012,1
3266,0101163,45489136,1
3267,0101163,33265903,1
3268,0101163,96298168,1
3269,0101163,66493680,1
3270,0101163,71057331,1
3271,0101163,17791209,1
3272,0101163,07032589,1
3273,0101163,68289502,1
3274,0101163,80277166,1
3275,0101163,74850138,1
3276,0101163,41676591,1
3277,0101163,81006251,1
3278,0101163,28949993,1
3279,0101163,21611166,1
3280,0201164,87040964,1
3281,0201164,55690271,1
3282,0201164,89204185,1
3283,0201164,87244230,1
3284,0201164,37037284,1
3285,0201164,12358395,1
3286,0201164,90126501,1
3287,0201164,14213407,1
3288,0201164,33847580,1
3289,0201164,69935266,1
3290,0201164,89371279,1
3291,0201164,06966519,1
3292,0201164,40488446,1
3293,0201164,57564341,1
3294,0201164,90696677,1
3295,0201164,09254933,1
3296,0201164,72372893,1
3297,0201164,68277955,1
3298,0201164,66480565,1
3299,0201164,52986218,1
3300,0301165,71371146,1
3301,0301165,40759819,1
3302,0301165,73224481,1
3303,0301165,32337765,1
3304,0301165,96492060,1
3305,0301165,62269812,1
3306,0301165,12569825,1
3307,0301165,66791331,1
3308,0301165,98498466,1
3309,0301165,91200451,1
3310,0301165,03891959,1
3311,0301165,31842059,1
3312,0301165,77143871,1
3313,0301165,73267748,1
3314,0301165,07271670,1
3315,0301165,70246621,1
3316,0301165,55337073,1
3317,0301165,51930246,1
3318,0301165,92375368,1
3319,0301165,81502052,1
3320,0401166,64850933,1
3321,0401166,37513842,1
3322,0401166,82549737,1
3323,0401166,83626157,1
3324,0401166,26442939,1
3325,0401166,53240458,1
3326,0401166,59779823,1
3327,0401166,03255591,1
3328,0401166,56151371,1
3329,0401166,49853222,1
3330,0401166,28984844,1
3331,0401166,91666497,1
3332,0401166,63926607,1
3333,0401166,78849182,1
3334,0401166,17462542,1
3335,0401166,14884168,1
3336,0401166,39026036,1
3337,0401166,77621969,1
3338,0401166,84580017,1
3339,0401166,01424951,1
3340,0501167,09738953,1
3341,0501167,74356787,1
3342,0501167,81959409,1
3343,0501167,45049962,1
3344,0501167,02227636,1
3345,0501167,64002510,1
3346,0501167,55366823,1
3347,0501167,28619363,1
3348,0501167,28114722,1
3349,0501167,25367195,1
3350,0501167,60765388,1
3351,0501167,56404721,1
3352,0501167,54091997,1
3353,0501167,91928191,1
3354,0501167,16626247,1
3355,0501167,03805802,1
3356,0501167,42440957,1
3357,0501167,94679447,1
3358,0501167,08263140,1
3359,0501167,26242816,1
3360,0001168,63663808,1
3361,0001168,62424743,1
3362,0001168,51853385,1
3363,0001168,65382751,1
3364,0001168,62946611,1
3365,0001168,38040645,1
3366,0001168,86968678,1
3367,0001168,64986832,1
3368,0001168,02254711,1
3369,0001168,66567774,1
3370,0001168,20624337,1
3371,0001168,09036659,1
3372,0001168,10241093,1
3373,0001168,34025433,1
3374,0001168,73699640,1
3375,0001168,48752430,1
3376,0001168,51061255,1
3377,0001168,11699051,1
3378,0001168,55760327,1
3379,0001168,93084963,1
3380,0101169,24847152,1
3381,0101169,53038344,1
3382,0101169,74535385,1
3383,0101169,24201121,1
3384,0101169,12463581,1
3385,0101169,24758259,1
3386,0101169,68723231,1
3387,0101169,00537095,1
3388,0101169,49775342,1
3389,0101169,69321180,1
3390,0101169,54325540,1
3391,0101169,63051482,1
3392,0101169,97800444,1
3393,0101169,62555878,1
3394,0101169,45392477,1
3395,0101169,82243871,1
3396,0101169,43282274,1
3397,0101169,01522877,1
3398,0101169,12668494,1
3399,0101169,36627578,1
3400,0201170,77708480,1
3401,0201170,36725650,1
3402,0201170,56995269,1
3403,0201170,59585683,1
3404,0201170,94339563,1
3405,0201170,50174428,1
3406,0201170,42291496,1
3407,0201170,60285644,1
3408,0201170,26115483,1
3409,0201170,48534129,1
3410,0201170,27696372,1
3411,0201170,88668003,1
3412,0201170,98229818,1
3413,0201170,85359318,1
3414,0201170,62933335,1
3415,0201170,91045103,1
3416,0201170,94975929,1
3417,0201170,96886029,1
3418,0201170,32096863,1
3419,0201170,92792578,1
3420,0301171,44921703,1
3421,0301171,14150949,1
3422,0301171,55631550,1
3423,0301171,48797924,1
3424,0301171,66873308,1
3425,0301171,96540961,1
3426,0301171,86002863,1
3427,0301171,42108003,1
3428,0301171,00892378,1
3429,0301171,52134385,1
3430,0301171,79950438,1
3431,0301171,48811526,1
3432,0301171,58611577,1
3433,0301171,11706612,1
3434,0301171,83168928,1
3435,0301171,51507797,1
3436,0301171,08295863,1
3437,0301171,93472042,1
3438,0301171,13724140,1
3439,0301171,81676131,1
3440,0401172,81923387,1
3441,0401172,01116909,1
3442,0401172,47775190,1
3443,0401172,54721730,1
3444,0401172,11562169,1
3445,0401172,07345702,1
3446,0401172,49653313,1
3447,0401172,98719609,1
3448,0401172,73679209,1
3449,0401172,94669387,1
3450,0401172,66866559,1
3451,0401172,25734626,1
3452,0401172,91714971,1
3453,0401172,63135917,1
3454,0401172,44239319,1
3455,0401172,15500343,1
3456,0401172,46042884,1
3457,0401172,16826404,1
3458,0401172,86782475,1
3459,0401172,49616250,1
3460,0501173,81231517,1
3461,0501173,28913636,1
3462,0501173,49148534,1
3463,0501173,37992286,1
3464,0501173,11890131,1
3465,0501173,73364230,1
3466,0501173,09684489,1
3467,0501173,03617479,1
3468,0501173,44854319,1
3469,0501173,09257197,1
3470,0501173,44895396,1
3471,0501173,82691205,1
3472,0501173,14129298,1
3473,0501173,70142219,1
3474,0501173,40283753,1
3475,0501173,35822162,1
3476,0501173,59936667,1
3477,0501173,80281232,1
3478,0501173,55730776,1
3479,0501173,67559922,1
3480,0001174,37190723,1
3481,0001174,95872251,1
3482,0001174,14020114,1
3483,0001174,01105107,1
3484,0001174,49063907,1
3485,0001174,94846302,1
3486,0001174,57503184,1
3487,0001174,99245794,1
3488,0001174,63179900,1
3489,0001174,14822825,1
3490,0001174,06472741,1
3491,0001174,01112481,1
3492,0001174,46808995,1
3493,0001174,47683988,1
3494,0001174,01088415,1
3495,0001174,26498497,1
3496,0001174,72559108,1
3497,0001174,94976763,1
3498,0001174,84718406,1
3499,0001174,15796547,1
3500,0101175,94772903,1
3501,0101175,35267437,1
3502,0101175,46289455,1
3503,0101175,41009419,1
3504,0101175,90616606,1
3505,0101175,30214118,1
3506,0101175,18896796,1
3507,0101175,30147632,1
3508,0101175,99724085,1
3509,0101175,88267937,1
3510,0101175,91923709,1
3511,0101175,54465092,1
3512,0101175,08704395,1
3513,0101175,18148055,1
3514,0101175,41561310,1
3515,0101175,21481560,1
3516,0101175,60204156,1
3517,0101175,26175575,1
3518,0101175,09936107,1
3519,0101175,84819677,1
3520,0201176,57075437,1
3521,0201176,40974363,1
3522,0201176,60606410,1
3523,0201176,93162801,1
3524,0201176,12512343,1
3525,0201176,91103047,1
3526,0201176,58218346,1
3527,0201176,34304289,1
3528,0201176,38087996,1
3529,0201176,91112245,1
3530,0201176,94616639,1
3531,0201176,34925136,1
3532,0201176,02126640,1
3533,0201176,12445621,1
3534,0201176,08323436,1
3535,0201176,25628679,1
3536,0201176,67395967,1
3537,0201176,41155160,1
3538,0201176,87496391,1
3539,0201176,46746243,1
3540,0301177,23095959,1
3541,0301177,42857767,1
3542,0301177,69429056,1
3543,0301177,27973148,1
3544,0301177,18664682,1
3545,0301177,59386173,1
3546,0301177,39405870,1
3547,0301177,36937891,1
3548,0301177,09256438,1
3549,0301177,16893384,1
3550,0301177,50342274,1
3551,0301177,79233299,1
3552,0301177,99368121,1
3553,0301177,04565614,1
3554,0301177,35418953,1
3555,0301177,65862381,1
3556,0301177,08009572,1
3557,0301177,48525836,1
3558,0301177,54160464,1
3559,0301177,33583050,1
3560,0401178,08620013,1
3561,0401178,82461102,1
3562,0401178,52131848,1
3563,0401178,30931987,1
3564,0401178,31203074,1
3565,0401178,79817773,1
3566,0401178,75518673,1
3567,0401178,84790746,1
3568,0401178,23594220,1
3569,0401178,92684624,1
3570,0401178,33472123,1
3571,0401178,27034003,1
3572,0401178,50991605,1
3573,0401178,14689849,1
3574,0401178,62726246,1
3575,0401178,23512863,1
3576,0401178,45771034,1
3577,0401178,52385576,1
3578,0401178,67152925,1
3579,0401178,36274975,1
3580,0501179,77169531,1
3581,0501179,12006804,1
3582,0501179,46487236,1
3583,0501179,58445981,1
3584,0501179,40883045,1
3585,0501179,64971426,1
3586,0501179,67324025,1
3587,0501179,17344780,1
3588,0501179,22775233,1
3589,0501179,52695053,1
3590,0501179,66711129,1
3591,0501179,00904532,1
3592,0501179,27292536,1
3593,0501179,49700219,1
3594,0501179,77647625,1
3595,0501179,52457396,1
3596,0501179,25540700,1
3597,0501179,06500374,1
3598,0501179,09054502,1
3599,0501179,67719310,1
3600,0001180,64723826,1
3601,0001180,62186019,1
3602,0001180,81710300,1
3603,0001180,28703317,1
3604,0001180,97011471,1
3605,0001180,84904098,1
3606,0001180,35042816,1
3607,0001180,46708286,1
3608,0001180,67990297,1
3609,0001180,16181118,1
3610,0001180,70942604,1
3611,0001180,48094317,1
3612,0001180,72436205,1
3613,0001180,02242182,1
3614,0001180,35627800,1
3615,0001180,79402654,1
3616,0001180,31177152,1
3617,0001180,76713336,1
3618,0001180,18594365,1
3619,0001180,61631905,1
3620,0101181,13169196,1
3621,0101181,11449816,1
3622,0101181,79997867,1
3623,0101181,79657764,1
3624,0101181,49456481,1
3625,0101181,28047785,1
3626,0101181,66084796,1
3627,0101181,67796784,1
3628,0101181,65335419,1
3629,0101181,04617814,1
3630,0101181,16788340,1
3631,0101181,20012492,1
3632,0101181,73693369,1
3633,0101181,01264707,1
3634,0101181,48659918,1
3635,0101181,04341914,1
3636,0101181,43672256,1
3637,0101181,30545307,1
3638,0101181,57040192,1
3639,0101181,25123170,1
3640,0201182,94242851,1
3641,0201182,82633771,1
3642,0201182,02556968,1
3643,0201182,75881964,1
3644,0201182,55320799,1
3645,0201182,96373007,1
3646,0201182,81311819,1
3647,0201182,18430962,1
3648,0201182,85360147,1
3649,0201182,99269052,1
3650,0201182,19173580,1
3651,0201182,88443661,1
3652,0201182,55294886,1
3653,0201182,69808767,1
3654,0201182,38947218,1
3655,0201182,11815277,1
3656,0201182,14042009,1
3657,0201182,35267198,1
3658,0201182,99346071,1
3659,0201182,22053555,1
3660,0301183,99689594,1
3661,0301183,53760151,1
3662,0301183,01161511,1
3663,0301183,94480444,1
3664,0301183,78432608,1
3665,0301183,57497103,1
3666,0301183,25981582,1
3667,0301183,26804868,1
3668,0301183,84964909,1
3669,0301183,45487895,1
3670,0301183,09665297,1
3671,0301183,47765271,1
3672,0301183,82704997,1
3673,0301183,63226300,1
3674,0301183,38878321,1
3675,0301183,02243965,1
3676,0301183,59908998,1
3677,0301183,13297067,1
3678,0301183,07069225,1
3679,0301183,22210782,1
3680,0401184,49427293,1
3681,0401184,20868360,1
3682,0401184,09672810,1
3683,0401184,82442222,1
3684,0401184,48233198,1
3685,0401184,53736612,1
3686,0401184,18296619,1
3687,0401184,77679632,1
3688,0401184,09830013,1
3689,0401184,13081051,1
3690,0401184,03862386,1
3691,0401184,51769609,1
3692,0401184,01168198,1
3693,0401184,17579098,1
3694,0401184,99484834,1
3695,0401184,20979541,1
3696,0401184,51047405,1
3697,0401184,64488900,1
3698,0401184,44268011,1
3699,0401184,17897248,1
3700,0501185,36974897,1
3701,0501185,72130274,1
3702,0501185,57420754,1
3703,0501185,63774133,1
3704,0501185,31523022,1
3705,0501185,11670340,1
3706,0501185,04315731,1
3707,0501185,19223449,1
3708,0501185,63219511,1
3709,0501185,28257258,1
3710,0501185,50978171,1
3711,0501185,83865944,1
3712,0501185,49426703,1
3713,0501185,34468487,1
3714,0501185,67879927,1
3715,0501185,63601284,1
3716,0501185,52273862,1
3717,0501185,44470373,1
3718,0501185,21702182,1
3719,0501185,22945601,1
3720,0001186,23105569,1
3721,0001186,24554268,1
3722,0001186,30204551,1
3723,0001186,49454649,1
3724,0001186,99880400,1
3725,0001186,72237725,1
3726,0001186,67059093,1
3727,0001186,39474254,1
3728,0001186,06287266,1
3729,0001186,32174459,1
3730,0001186,56010317,1
3731,0001186,25469719,1
3732,0001186,72751436,1
3733,0001186,39499955,1
3734,0001186,93810283,1
3735,0001186,30164733,1
3736,0001186,23000647,1
3737,0001186,48230298,1
3738,0001186,03471270,1
3739,0001186,88158009,1
3740,0101187,98728426,1
3741,0101187,02116755,1
3742,0101187,62460682,1
3743,0101187,63384140,1
3744,0101187,83933118,1
3745,0101187,19835050,1
3746,0101187,62887156,1
3747,0101187,62292586,1
3748,0101187,77651656,1
3749,0101187,38060595,1
3750,0101187,45154960,1
3751,0101187,56545008,1
3752,0101187,24261643,1
3753,0101187,91854389,1
