isbn,title,author,publisher,publish_year,place_published,picture,link
27093873,论 xxxxx 在 xxxxx 中的应用,赖语风,北京语言大学出版社,1999-07-01,长春,,www.xxxxx.com
82706440,xxx has facilitated yyy,赖语风,北京语言大学出版社,2018-02-09,郑州,,www.xxxxx.com
02631962,xxx 在 zzz 时促进了 yyy,赖语风,人民美术出版社,2003-04-24,深圳,,www.xxxxx.com
86507227,xxx has facilitated yyy,赖语风,河北农业大学出版社,2002-01-14,厦门,,www.xxxxx.com
14413779,论 xxxxx 在 xxxxx 中的应用,赖语风,人民邮电出版社,1990-06-14,大连,,www.xxxxx.com
77242803,xxxxx 刍议,赖语风,北京大学出版社,2010-02-09,大连,,www.xxxxx.com
32554792,xxx improves yyy,赖语风,南京理工大学出版社,2014-08-23,南宁,,www.xxxxx.com
64186989,论 xxxxx 在 xxxxx 中的应用,赖语风,南京航空航天大学出版社,2013-06-17,西宁,,www.xxxxx.com
79313272,xxxxx 小议,赖语风,北京外国语大学出版社,2008-03-22,兰州,,www.xxxxx.com
64570480,xxx has facilitated yyy,白代亦,人民教育出版社,1990-10-15,贵阳,,www.xxxxx.com
70562160,xxx improves yyy,白代亦,北京邮电大学出版社,1993-10-08,太原,,www.xxxxx.com
74121232,xxx 在 zzz 时促进了 yyy,白代亦,北京外国语大学出版社,2012-02-13,厦门,,www.xxxxx.com
42007511,论 xxxx,白代亦,北京师范大学出版社,2005-10-13,兰州,,www.xxxxx.com
20050994,论 xxxx,白代亦,南京大学出版社,2015-02-15,杭州,,www.xxxxx.com
54177293,xxx 在 zzz 时促进了 yyy,白代亦,河北医科大学出版社人民文学出版社,2000-11-16,大连,,www.xxxxx.com
24983001,论 xxxx,白代亦,北京理工大学出版社,2004-09-28,广州,,www.xxxxx.com
03415419,论 xxxxx 在 xxxxx 中的应用,白代亦,清华大学出版社,2003-07-07,济南,,www.xxxxx.com
13070756,论 xxxx,白代亦,商务印书馆,2018-03-15,西安,,www.xxxxx.com
03150020,xxx has facilitated yyy,白代亦,北京语言大学出版社,2014-07-08,济南,,www.xxxxx.com
12872185,xxx has facilitated yyy,白代亦,北京大学出版社,2014-10-10,南宁,,www.xxxxx.com
32426810,xxx 在 zzz 时促进了 yyy,白代亦,北京邮电大学出版社,2009-11-05,西安,,www.xxxxx.com
40896832,xxxxx 浅析,白代亦,北京大学出版社,2000-07-17,天津,,www.xxxxx.com
30043701,xxx 在 zzz 时促进了 yyy,白代亦,北京科技大学出版社,1990-03-22,苏州,,www.xxxxx.com
80930947,xxxxx 浅析,白代亦,南京农业大学出版社,1992-03-21,天津,,www.xxxxx.com
46023045,xxx improves yyy,白代亦,人民音乐出版社,2003-12-25,西安,,www.xxxxx.com
21725945,xxxxx 浅析,白代亦,苏州大学出版社,2023-04-20,广州,,www.xxxxx.com
23967729,论 xxxx,白代亦,南京航空航天大学出版社,2017-09-15,昆明,,www.xxxxx.com
61016321,论 xxxx,白代亦,北京邮电大学出版社,2013-01-02,昆明,,www.xxxxx.com
24289368,xxxx 对 yyy 有重大影响,白代亦,北京邮电大学出版社,2019-10-16,青岛,,www.xxxxx.com
39482533,论 xxxx,何纪颖,北京体育大学出版社,1997-07-06,兰州,,www.xxxxx.com
81984015,xxx improves yyy,何纪颖,河北农业大学出版社,2011-03-21,西宁,,www.xxxxx.com
16888213,xxx 在 zzz 时促进了 yyy,何纪颖,河北农业大学出版社,2005-11-02,上海,,www.xxxxx.com
30202417,xxxxx 小议,何纪颖,南京大学出版社,1997-09-09,太原,,www.xxxxx.com
81082087,xxx has facilitated yyy,何纪颖,河北人民出版社,2007-01-18,海口,,www.xxxxx.com
41073943,xxx has facilitated yyy,何纪颖,清华大学出版社,1994-08-03,贵阳,,www.xxxxx.com
67845456,xxx improves yyy,何纪颖,商务印书馆,2018-06-18,福州,,www.xxxxx.com
35400892,xxxxx 浅析,何纪颖,北京体育大学出版社,2003-03-21,合肥,,www.xxxxx.com
67504937,xxxx 对 yyy 有重大影响,何纪颖,河北师范大学出版社,2016-04-25,重庆,,www.xxxxx.com
24901709,xxx 在 zzz 时促进了 yyy,何纪颖,北京电子科技学院出版社,2021-03-18,长沙,,www.xxxxx.com
28155499,xxxxx 小议,何纪颖,南京农业大学出版社,2017-12-20,贵阳,,www.xxxxx.com
50006491,xxx 在 zzz 时促进了 yyy,何纪颖,北京大学出版社,2015-04-04,深圳,,www.xxxxx.com
86841775,论 xxxx,何纪颖,河北工业大学出版社,1996-06-14,武汉,,www.xxxxx.com
46758018,xxxxx 浅析,何纪颖,北京邮电大学出版社,1995-12-25,西宁,,www.xxxxx.com
71146868,xxxxx 刍议,何纪颖,北京体育大学出版社,1996-08-25,兰州,,www.xxxxx.com
51786097,xxx 在 zzz 时促进了 yyy,何纪颖,南京理工大学出版社,2016-04-07,南宁,,www.xxxxx.com
26662842,xxxxx 刍议,何纪颖,河北人民出版社,2019-10-25,广州,,www.xxxxx.com
11769669,xxxxx 刍议,何纪颖,河北农业大学出版社,2013-12-24,大连,,www.xxxxx.com
24997310,xxxxx 刍议,何纪颖,北京师范大学出版社,1998-09-23,青岛,,www.xxxxx.com
68002145,xxx improves yyy,何纪颖,河北科技大学出版社,2021-09-05,武汉,,www.xxxxx.com
13887299,论 xxxxx 在 xxxxx 中的应用,冯晏如,北京体育大学出版社,2010-04-03,沈阳,,www.xxxxx.com
87913610,xxx has facilitated yyy,冯晏如,北京电子科技学院出版社,2012-04-02,长春,,www.xxxxx.com
14397185,xxxxx 刍议,冯晏如,北京邮电大学出版社,1991-08-17,大连,,www.xxxxx.com
69245299,xxx has facilitated yyy,冯晏如,北京印刷学院出版社,2022-11-11,兰州,,www.xxxxx.com
05387326,xxxxx 浅析,冯晏如,商务印书馆,2017-10-19,郑州,,www.xxxxx.com
59791970,xxx 在 zzz 时促进了 yyy,冯晏如,北京师范大学出版社,2009-09-13,海口,,www.xxxxx.com
41678076,论 xxxxx 在 xxxxx 中的应用,冯晏如,南京大学出版社,1997-11-05,厦门,,www.xxxxx.com
08924033,论 xxxx,冯晏如,北京航空航天大学出版社,1998-04-12,福州,,www.xxxxx.com
10356292,xxxxx 刍议,冯晏如,北京语言大学出版社,2012-01-27,贵阳,,www.xxxxx.com
84794903,xxx has facilitated yyy,冯晏如,清华大学出版社,2019-06-23,西安,,www.xxxxx.com
16326444,xxxx 对 yyy 有重大影响,冯晏如,河北工业大学出版社,2017-08-03,长春,,www.xxxxx.com
12384682,xxx improves yyy,冯晏如,河北师范大学出版社,1995-12-06,西宁,,www.xxxxx.com
10645834,xxx has facilitated yyy,冯晏如,人民邮电出版社,1997-10-26,长沙,,www.xxxxx.com
98643096,xxxxx 小议,冯晏如,北京大学出版社,1993-08-27,福州,,www.xxxxx.com
98538260,xxxxx 刍议,冯晏如,人民美术出版社,2006-09-18,南京,,www.xxxxx.com
74227308,xxxxx 小议,冯晏如,人民邮电出版社,2004-07-18,太原,,www.xxxxx.com
06970394,xxxxx 浅析,冯晏如,北京印刷学院出版社,2010-10-26,西宁,,www.xxxxx.com
67508273,xxxxx 浅析,冯晏如,河北人民出版社,2021-09-06,北京,,www.xxxxx.com
94534764,论 xxxxx 在 xxxxx 中的应用,冯晏如,河北人民出版社,2022-08-02,重庆,,www.xxxxx.com
09451245,xxx 在 zzz 时促进了 yyy,冯晏如,河北农业大学出版社,2015-10-08,南宁,,www.xxxxx.com
10695394,xxxxx 小议,萧思宸,南京农业大学出版社,1991-02-27,兰州,,www.xxxxx.com
19935224,xxxx 对 yyy 有重大影响,萧思宸,人民邮电出版社,2018-01-16,北京,,www.xxxxx.com
70964252,xxx has facilitated yyy,萧思宸,北京理工大学出版社,2011-07-17,深圳,,www.xxxxx.com
26712751,论 xxxxx 在 xxxxx 中的应用,萧思宸,河北师范大学出版社,2002-01-10,哈尔滨,,www.xxxxx.com
85181431,xxx improves yyy,萧思宸,北京航空航天大学出版社,2010-11-21,天津,,www.xxxxx.com
71730746,xxxx 对 yyy 有重大影响,萧思宸,河北农业大学出版社,2007-03-09,南宁,,www.xxxxx.com
40860892,xxx has facilitated yyy,萧思宸,北京理工大学出版社,2017-02-26,郑州,,www.xxxxx.com
81308815,论 xxxx,萧思宸,河北医科大学出版社人民文学出版社,1990-06-27,北京,,www.xxxxx.com
50590235,xxxx 对 yyy 有重大影响,萧思宸,北京科技大学出版社,1996-03-15,重庆,,www.xxxxx.com
43599775,论 xxxxx 在 xxxxx 中的应用,萧思宸,河北工业大学出版社,1996-12-07,南昌,,www.xxxxx.com
24643228,xxxxx 小议,萧思宸,南京理工大学出版社,1997-01-03,贵阳,,www.xxxxx.com
03159963,xxx 在 zzz 时促进了 yyy,萧思宸,北京理工大学出版社,1996-01-09,哈尔滨,,www.xxxxx.com
34788054,xxx improves yyy,萧思宸,清华大学出版社,2006-12-03,南昌,,www.xxxxx.com
77306705,xxx improves yyy,萧思宸,人民邮电出版社,2006-03-15,长沙,,www.xxxxx.com
84136820,xxx improves yyy,萧思宸,商务印书馆,2014-06-05,合肥,,www.xxxxx.com
44106247,xxx has facilitated yyy,萧思宸,河北医科大学出版社人民文学出版社,2000-06-11,兰州,,www.xxxxx.com
65535379,论 xxxx,萧思宸,南京大学出版社,2000-08-27,郑州,,www.xxxxx.com
07908616,论 xxxx,萧思宸,清华大学出版社,2008-12-15,西安,,www.xxxxx.com
93186027,xxxxx 小议,萧思宸,人民邮电出版社,1994-02-05,沈阳,,www.xxxxx.com
72354490,xxxxx 刍议,萧思宸,北京科技大学出版社,2010-02-26,南昌,,www.xxxxx.com
51956105,xxxxx 小议,王谷南,北京语言大学出版社,2020-07-10,福州,,www.xxxxx.com
76084827,xxxxx 刍议,王谷南,河北人民出版社,2010-07-14,兰州,,www.xxxxx.com
84180864,xxxx 对 yyy 有重大影响,王谷南,北京邮电大学出版社,2016-04-06,厦门,,www.xxxxx.com
74126537,xxxxx 浅析,王谷南,河北科技大学出版社,2007-06-11,太原,,www.xxxxx.com
95152367,xxxxx 小议,王谷南,北京体育大学出版社,2008-12-12,郑州,,www.xxxxx.com
63855326,xxx has facilitated yyy,王谷南,人民音乐出版社,2019-09-13,沈阳,,www.xxxxx.com
69831217,论 xxxx,王谷南,北京航空航天大学出版社,2014-01-26,福州,,www.xxxxx.com
26928789,论 xxxxx 在 xxxxx 中的应用,王谷南,北京大学出版社,2021-09-12,重庆,,www.xxxxx.com
82705261,xxxxx 刍议,王谷南,河北农业大学出版社,2023-06-21,哈尔滨,,www.xxxxx.com
88119884,xxxxx 刍议,王谷南,河北科技大学出版社,2018-05-14,沈阳,,www.xxxxx.com
09662016,xxx 在 zzz 时促进了 yyy,王谷南,人民美术出版社,1999-10-13,济南,,www.xxxxx.com
38541890,xxxxx 小议,王谷南,南京农业大学出版社,1992-09-21,大连,,www.xxxxx.com
81816238,xxxxx 浅析,王谷南,苏州大学出版社,2009-04-17,西宁,,www.xxxxx.com
45668733,xxx has facilitated yyy,王谷南,河北科技大学出版社,2006-01-01,青岛,,www.xxxxx.com
49983876,xxxxx 浅析,王谷南,南京农业大学出版社,2004-10-03,太原,,www.xxxxx.com
57742664,xxxxx 浅析,王谷南,南京农业大学出版社,2007-05-13,合肥,,www.xxxxx.com
05082267,论 xxxx,王谷南,河北师范大学出版社,2000-12-25,南昌,,www.xxxxx.com
78624409,论 xxxxx 在 xxxxx 中的应用,王谷南,北京语言大学出版社,1990-07-03,成都,,www.xxxxx.com
83767682,xxxx 对 yyy 有重大影响,王谷南,人民教育出版社,1996-01-05,哈尔滨,,www.xxxxx.com
37808612,xxxxx 浅析,王谷南,南京大学出版社,1992-01-26,西宁,,www.xxxxx.com
94933392,xxxx 对 yyy 有重大影响,石卷玉,北京语言大学出版社,2012-04-24,武汉,,www.xxxxx.com
22655431,论 xxxx,石卷玉,北京电子科技学院出版社,2006-07-02,郑州,,www.xxxxx.com
13459795,论 xxxxx 在 xxxxx 中的应用,石卷玉,北京理工大学出版社,1999-08-23,广州,,www.xxxxx.com
97885509,xxxxx 浅析,石卷玉,北京科技大学出版社,2018-11-19,武汉,,www.xxxxx.com
51325414,论 xxxxx 在 xxxxx 中的应用,石卷玉,清华大学出版社,2017-12-12,石家庄,,www.xxxxx.com
17929625,xxx improves yyy,石卷玉,河北师范大学出版社,2011-01-10,成都,,www.xxxxx.com
71016728,论 xxxxx 在 xxxxx 中的应用,石卷玉,南京航空航天大学出版社,2001-04-07,武汉,,www.xxxxx.com
14535140,xxx improves yyy,石卷玉,北京邮电大学出版社,2019-03-18,北京,,www.xxxxx.com
85216709,xxxxx 刍议,石卷玉,人民美术出版社,1999-04-02,南京,,www.xxxxx.com
45962308,xxx improves yyy,石卷玉,人民邮电出版社,2002-04-19,南昌,,www.xxxxx.com
46976395,xxxx 对 yyy 有重大影响,石卷玉,北京科技大学出版社,1996-08-11,西安,,www.xxxxx.com
76152437,xxxx 对 yyy 有重大影响,石卷玉,南京理工大学出版社,2009-02-13,石家庄,,www.xxxxx.com
76849895,xxxx 对 yyy 有重大影响,石卷玉,南京农业大学出版社,2015-05-04,大连,,www.xxxxx.com
77516525,xxx 在 zzz 时促进了 yyy,石卷玉,北京邮电大学出版社,2012-10-12,长春,,www.xxxxx.com
97614506,xxxxx 浅析,石卷玉,河北工业大学出版社,2015-07-11,西安,,www.xxxxx.com
77482968,xxxxx 刍议,石卷玉,河北科技大学出版社,1992-02-21,长沙,,www.xxxxx.com
04646369,xxx 在 zzz 时促进了 yyy,石卷玉,河北工业大学出版社,2017-12-11,西安,,www.xxxxx.com
14779275,xxxxx 浅析,石卷玉,苏州大学出版社,1995-10-12,南宁,,www.xxxxx.com
63332223,xxx has facilitated yyy,石卷玉,河北师范大学出版社,2010-07-23,昆明,,www.xxxxx.com
28562150,xxxxx 刍议,石卷玉,北京语言大学出版社,1994-09-03,武汉,,www.xxxxx.com
51818830,xxx 在 zzz 时促进了 yyy,冯铃语,南京农业大学出版社,2012-08-21,厦门,,www.xxxxx.com
63878574,xxxxx 浅析,冯铃语,北京印刷学院出版社,2001-02-26,成都,,www.xxxxx.com
76077316,xxxx 对 yyy 有重大影响,冯铃语,北京师范大学出版社,2017-07-04,成都,,www.xxxxx.com
98996520,xxxxx 小议,冯铃语,北京外国语大学出版社,2002-11-26,重庆,,www.xxxxx.com
40074697,论 xxxxx 在 xxxxx 中的应用,冯铃语,河北工业大学出版社,1999-05-02,福州,,www.xxxxx.com
27456711,论 xxxxx 在 xxxxx 中的应用,冯铃语,南京农业大学出版社,2011-07-12,重庆,,www.xxxxx.com
17711602,xxxxx 刍议,冯铃语,南京理工大学出版社,2004-12-25,武汉,,www.xxxxx.com
63149745,xxx improves yyy,冯铃语,人民音乐出版社,2023-11-28,西安,,www.xxxxx.com
43454843,xxx improves yyy,冯铃语,南京航空航天大学出版社,1996-08-02,青岛,,www.xxxxx.com
17138142,xxx improves yyy,冯铃语,人民教育出版社,2016-05-09,昆明,,www.xxxxx.com
48833372,xxx improves yyy,冯铃语,北京电子科技学院出版社,2020-05-24,郑州,,www.xxxxx.com
62508221,xxxxx 小议,冯铃语,南京大学出版社,1997-01-06,海口,,www.xxxxx.com
36412117,xxxx 对 yyy 有重大影响,冯铃语,河北农业大学出版社,1990-10-15,贵阳,,www.xxxxx.com
71395703,xxx improves yyy,冯铃语,商务印书馆,2016-07-23,沈阳,,www.xxxxx.com
20167798,xxxxx 小议,冯铃语,商务印书馆,1994-07-16,合肥,,www.xxxxx.com
85188937,xxxx 对 yyy 有重大影响,冯铃语,南京理工大学出版社,2011-01-25,西宁,,www.xxxxx.com
98651873,xxx improves yyy,冯铃语,北京印刷学院出版社,2017-05-15,南京,,www.xxxxx.com
63188852,xxx 在 zzz 时促进了 yyy,冯铃语,清华大学出版社,2001-12-23,苏州,,www.xxxxx.com
40418643,论 xxxx,冯铃语,河北医科大学出版社人民文学出版社,2010-04-17,杭州,,www.xxxxx.com
47060821,xxxxx 刍议,冯铃语,南京航空航天大学出版社,2006-10-28,太原,,www.xxxxx.com
34553265,xxx improves yyy,许芷蕊,北京印刷学院出版社,1993-07-07,青岛,,www.xxxxx.com
47578341,xxxxx 浅析,许芷蕊,北京体育大学出版社,2015-07-22,郑州,,www.xxxxx.com
95072847,论 xxxxx 在 xxxxx 中的应用,许芷蕊,人民邮电出版社,1990-06-05,重庆,,www.xxxxx.com
59747422,论 xxxx,许芷蕊,南京大学出版社,1999-09-12,南宁,,www.xxxxx.com
25225050,xxxxx 刍议,许芷蕊,人民音乐出版社,2011-03-13,兰州,,www.xxxxx.com
49079733,xxxxx 浅析,许芷蕊,北京电子科技学院出版社,2004-08-08,太原,,www.xxxxx.com
14630972,xxxxx 浅析,许芷蕊,人民音乐出版社,2005-09-23,沈阳,,www.xxxxx.com
42796303,xxxxx 浅析,许芷蕊,北京科技大学出版社,1992-12-14,青岛,,www.xxxxx.com
47146564,xxxx 对 yyy 有重大影响,许芷蕊,人民美术出版社,2019-08-24,南昌,,www.xxxxx.com
13438988,xxx has facilitated yyy,许芷蕊,北京语言大学出版社,2014-01-04,哈尔滨,,www.xxxxx.com
50937162,xxx 在 zzz 时促进了 yyy,许芷蕊,河北医科大学出版社人民文学出版社,2013-10-27,北京,,www.xxxxx.com
53037439,xxxxx 浅析,许芷蕊,河北人民出版社,1997-04-05,郑州,,www.xxxxx.com
03329436,论 xxxxx 在 xxxxx 中的应用,许芷蕊,北京邮电大学出版社,2012-06-28,西宁,,www.xxxxx.com
74831887,xxx 在 zzz 时促进了 yyy,许芷蕊,河北人民出版社,2000-11-27,贵阳,,www.xxxxx.com
22232214,xxx has facilitated yyy,许芷蕊,北京印刷学院出版社,2000-09-25,郑州,,www.xxxxx.com
83954155,xxxxx 小议,许芷蕊,河北工业大学出版社,2018-02-19,石家庄,,www.xxxxx.com
67680742,xxx 在 zzz 时促进了 yyy,许芷蕊,北京印刷学院出版社,2002-01-22,西宁,,www.xxxxx.com
42444957,xxx has facilitated yyy,许芷蕊,人民美术出版社,1999-06-27,南宁,,www.xxxxx.com
60272272,xxx has facilitated yyy,许芷蕊,人民邮电出版社,1992-09-26,郑州,,www.xxxxx.com
58632241,xxxxx 刍议,许芷蕊,人民音乐出版社,2020-08-25,西宁,,www.xxxxx.com
37041333,xxx has facilitated yyy,陆翠柔,北京大学出版社,1991-06-09,长沙,,www.xxxxx.com
37875745,xxxxx 浅析,陆翠柔,北京科技大学出版社,2013-10-07,济南,,www.xxxxx.com
03902509,xxxx 对 yyy 有重大影响,陆翠柔,南京航空航天大学出版社,1996-12-09,福州,,www.xxxxx.com
02505692,xxxx 对 yyy 有重大影响,陆翠柔,北京印刷学院出版社,2009-10-27,济南,,www.xxxxx.com
29384907,论 xxxxx 在 xxxxx 中的应用,陆翠柔,河北人民出版社,2000-09-05,海口,,www.xxxxx.com
76660745,xxxxx 刍议,陆翠柔,人民邮电出版社,2021-04-20,成都,,www.xxxxx.com
50566938,xxxx 对 yyy 有重大影响,陆翠柔,清华大学出版社,2023-03-28,大连,,www.xxxxx.com
03927250,xxx has facilitated yyy,陆翠柔,河北农业大学出版社,1991-10-14,深圳,,www.xxxxx.com
38256254,xxxxx 刍议,陆翠柔,人民美术出版社,1996-12-06,南京,,www.xxxxx.com
78643060,xxxxx 浅析,陆翠柔,商务印书馆,1998-09-03,海口,,www.xxxxx.com
87844913,xxxxx 小议,陆翠柔,北京印刷学院出版社,2014-02-03,合肥,,www.xxxxx.com
66102571,xxx improves yyy,陆翠柔,河北农业大学出版社,2014-06-15,重庆,,www.xxxxx.com
60173415,xxx improves yyy,陆翠柔,北京电子科技学院出版社,2016-04-11,哈尔滨,,www.xxxxx.com
43414138,论 xxxxx 在 xxxxx 中的应用,陆翠柔,北京师范大学出版社,2009-03-18,杭州,,www.xxxxx.com
74057805,论 xxxxx 在 xxxxx 中的应用,陆翠柔,北京电子科技学院出版社,1992-05-27,贵阳,,www.xxxxx.com
45633133,论 xxxxx 在 xxxxx 中的应用,陆翠柔,北京大学出版社,1999-07-08,成都,,www.xxxxx.com
84582401,xxxxx 浅析,陆翠柔,人民美术出版社,2013-05-21,昆明,,www.xxxxx.com
58658172,xxx improves yyy,陆翠柔,北京师范大学出版社,2005-05-07,石家庄,,www.xxxxx.com
38513930,xxxxx 刍议,陆翠柔,河北农业大学出版社,2011-09-28,厦门,,www.xxxxx.com
52299650,xxx has facilitated yyy,陆翠柔,北京印刷学院出版社,2004-07-04,合肥,,www.xxxxx.com
85302462,xxx 在 zzz 时促进了 yyy,黎纪颖,河北农业大学出版社,2017-02-01,武汉,,www.xxxxx.com
22748631,xxxxx 浅析,黎纪颖,河北医科大学出版社人民文学出版社,2009-03-17,南宁,,www.xxxxx.com
