id,prize_name,desp,apply_date
2362,xxxxxxxxx,xxxxxxxxx,2005-08-06
2363,xxxxxxxxx,xxxxxxxxx,2003-06-22
2364,xxxxxxxxx,xxxxxxxxx,2011-07-15
2365,xxxxxxxxx,xxxxxxxxx,2002-08-18
2366,xxxxxxxxx,xxxxxxxxx,2006-12-11
2367,xxxxxxxxx,xxxxxxxxx,1994-09-20
2368,xxxxxxxxx,xxxxxxxxx,2004-10-21
2369,xxxxxxxxx,xxxxxxxxx,2023-04-10
2370,xxxxxxxxx,xxxxxxxxx,2015-07-19
2371,xxxxxxxxx,xxxxxxxxx,2012-09-04
2372,xxxxxxxxx,xxxxxxxxx,1997-07-10
2373,xxxxxxxxx,xxxxxxxxx,2015-07-07
2374,xxxxxxxxx,xxxxxxxxx,2017-11-20
2375,xxxxxxxxx,xxxxxxxxx,2014-10-07
2376,xxxxxxxxx,xxxxxxxxx,1993-01-28
2377,xxxxxxxxx,xxxxxxxxx,2002-01-07
2378,xxxxxxxxx,xxxxxxxxx,2001-07-25
2379,xxxxxxxxx,xxxxxxxxx,1991-02-25
2380,xxxxxxxxx,xxxxxxxxx,2006-06-12
2381,xxxxxxxxx,xxxxxxxxx,1990-02-04
2382,xxxxxxxxx,xxxxxxxxx,2007-10-26
2383,xxxxxxxxx,xxxxxxxxx,2004-03-16
2384,xxxxxxxxx,xxxxxxxxx,2009-09-22
2385,xxxxxxxxx,xxxxxxxxx,2018-09-06
2386,xxxxxxxxx,xxxxxxxxx,1999-08-27
2387,xxxxxxxxx,xxxxxxxxx,2012-03-20
2388,xxxxxxxxx,xxxxxxxxx,1993-11-17
2389,xxxxxxxxx,xxxxxxxxx,2023-10-14
2390,xxxxxxxxx,xxxxxxxxx,2000-09-15
2391,xxxxxxxxx,xxxxxxxxx,1992-05-28
2392,xxxxxxxxx,xxxxxxxxx,2016-09-09
2393,xxxxxxxxx,xxxxxxxxx,1993-10-02
2394,xxxxxxxxx,xxxxxxxxx,2005-08-05
2395,xxxxxxxxx,xxxxxxxxx,2009-10-28
2396,xxxxxxxxx,xxxxxxxxx,2017-10-01
2397,xxxxxxxxx,xxxxxxxxx,2003-11-15
2398,xxxxxxxxx,xxxxxxxxx,2013-08-02
2399,xxxxxxxxx,xxxxxxxxx,1999-02-23
2400,xxxxxxxxx,xxxxxxxxx,1991-07-07
2401,xxxxxxxxx,xxxxxxxxx,2007-07-15
2402,xxxxxxxxx,xxxxxxxxx,1991-07-04
2403,xxxxxxxxx,xxxxxxxxx,1993-05-16
2404,xxxxxxxxx,xxxxxxxxx,2017-06-26
2405,xxxxxxxxx,xxxxxxxxx,2023-01-03
2406,xxxxxxxxx,xxxxxxxxx,1997-05-17
2407,xxxxxxxxx,xxxxxxxxx,1995-10-26
2408,xxxxxxxxx,xxxxxxxxx,2007-05-19
2409,xxxxxxxxx,xxxxxxxxx,2006-04-02
2410,xxxxxxxxx,xxxxxxxxx,2014-09-27
2411,xxxxxxxxx,xxxxxxxxx,1992-01-13
2412,xxxxxxxxx,xxxxxxxxx,1991-06-25
2413,xxxxxxxxx,xxxxxxxxx,2018-12-21
2414,xxxxxxxxx,xxxxxxxxx,2004-05-13
2415,xxxxxxxxx,xxxxxxxxx,2012-10-20
2416,xxxxxxxxx,xxxxxxxxx,1991-04-03
2417,xxxxxxxxx,xxxxxxxxx,2006-04-26
2418,xxxxxxxxx,xxxxxxxxx,2016-03-22
2419,xxxxxxxxx,xxxxxxxxx,1995-11-04
2420,xxxxxxxxx,xxxxxxxxx,1993-09-04
2421,xxxxxxxxx,xxxxxxxxx,2015-01-12
2422,xxxxxxxxx,xxxxxxxxx,1996-04-26
2423,xxxxxxxxx,xxxxxxxxx,1998-04-15
2424,xxxxxxxxx,xxxxxxxxx,2014-12-13
2425,xxxxxxxxx,xxxxxxxxx,2017-02-09
2426,xxxxxxxxx,xxxxxxxxx,1998-12-12
2427,xxxxxxxxx,xxxxxxxxx,2004-10-13
2428,xxxxxxxxx,xxxxxxxxx,1991-08-28
2429,xxxxxxxxx,xxxxxxxxx,2020-04-23
2430,xxxxxxxxx,xxxxxxxxx,2005-06-07
2431,xxxxxxxxx,xxxxxxxxx,2020-08-08
2432,xxxxxxxxx,xxxxxxxxx,1994-03-07
2433,xxxxxxxxx,xxxxxxxxx,2004-08-23
2434,xxxxxxxxx,xxxxxxxxx,2017-06-22
2435,xxxxxxxxx,xxxxxxxxx,2012-08-27
2436,xxxxxxxxx,xxxxxxxxx,2017-06-10
2437,xxxxxxxxx,xxxxxxxxx,2019-02-06
2438,xxxxxxxxx,xxxxxxxxx,1999-09-15
2439,xxxxxxxxx,xxxxxxxxx,1992-05-24
2440,xxxxxxxxx,xxxxxxxxx,1996-07-06
2441,xxxxxxxxx,xxxxxxxxx,2011-09-20
2442,xxxxxxxxx,xxxxxxxxx,2004-08-16
2443,xxxxxxxxx,xxxxxxxxx,2003-07-14
2444,xxxxxxxxx,xxxxxxxxx,1991-02-28
2445,xxxxxxxxx,xxxxxxxxx,2011-02-26
2446,xxxxxxxxx,xxxxxxxxx,2017-06-06
2447,xxxxxxxxx,xxxxxxxxx,2017-03-10
2448,xxxxxxxxx,xxxxxxxxx,2022-04-28
2449,xxxxxxxxx,xxxxxxxxx,1993-10-14
2450,xxxxxxxxx,xxxxxxxxx,2021-01-27
2451,xxxxxxxxx,xxxxxxxxx,1995-08-12
2452,xxxxxxxxx,xxxxxxxxx,1997-03-23
2453,xxxxxxxxx,xxxxxxxxx,2011-02-24
2454,xxxxxxxxx,xxxxxxxxx,2018-01-10
2455,xxxxxxxxx,xxxxxxxxx,2023-05-03
2456,xxxxxxxxx,xxxxxxxxx,1991-12-03
2457,xxxxxxxxx,xxxxxxxxx,2010-09-28
2458,xxxxxxxxx,xxxxxxxxx,1998-08-03
2459,xxxxxxxxx,xxxxxxxxx,2011-11-27
2460,xxxxxxxxx,xxxxxxxxx,1992-06-10
2461,xxxxxxxxx,xxxxxxxxx,2012-08-15
2462,xxxxxxxxx,xxxxxxxxx,2017-11-08
2463,xxxxxxxxx,xxxxxxxxx,2004-12-26
2464,xxxxxxxxx,xxxxxxxxx,2016-01-27
2465,xxxxxxxxx,xxxxxxxxx,2018-06-05
2466,xxxxxxxxx,xxxxxxxxx,1999-02-09
2467,xxxxxxxxx,xxxxxxxxx,1991-08-11
2468,xxxxxxxxx,xxxxxxxxx,1994-11-27
2469,xxxxxxxxx,xxxxxxxxx,2018-01-15
2470,xxxxxxxxx,xxxxxxxxx,1990-05-04
2471,xxxxxxxxx,xxxxxxxxx,2007-03-19
2472,xxxxxxxxx,xxxxxxxxx,1991-06-01
2473,xxxxxxxxx,xxxxxxxxx,2001-05-14
2474,xxxxxxxxx,xxxxxxxxx,2005-08-09
2475,xxxxxxxxx,xxxxxxxxx,2023-07-04
2476,xxxxxxxxx,xxxxxxxxx,2012-05-07
2477,xxxxxxxxx,xxxxxxxxx,1997-10-26
2478,xxxxxxxxx,xxxxxxxxx,2002-07-07
2479,xxxxxxxxx,xxxxxxxxx,2003-03-17
2480,xxxxxxxxx,xxxxxxxxx,2010-04-19
2481,xxxxxxxxx,xxxxxxxxx,2017-05-26
2482,xxxxxxxxx,xxxxxxxxx,1994-09-23
2483,xxxxxxxxx,xxxxxxxxx,1992-12-02
2484,xxxxxxxxx,xxxxxxxxx,1994-06-16
2485,xxxxxxxxx,xxxxxxxxx,2020-02-15
2486,xxxxxxxxx,xxxxxxxxx,2000-03-02
2487,xxxxxxxxx,xxxxxxxxx,2011-08-28
2488,xxxxxxxxx,xxxxxxxxx,2002-10-06
2489,xxxxxxxxx,xxxxxxxxx,2019-12-06
2490,xxxxxxxxx,xxxxxxxxx,1999-03-15
2491,xxxxxxxxx,xxxxxxxxx,2014-12-24
2492,xxxxxxxxx,xxxxxxxxx,2022-04-14
2493,xxxxxxxxx,xxxxxxxxx,2018-04-07
2494,xxxxxxxxx,xxxxxxxxx,1998-10-08
2495,xxxxxxxxx,xxxxxxxxx,2008-08-28
2496,xxxxxxxxx,xxxxxxxxx,2015-02-12
2497,xxxxxxxxx,xxxxxxxxx,2010-02-26
2498,xxxxxxxxx,xxxxxxxxx,2016-03-17
2499,xxxxxxxxx,xxxxxxxxx,2004-11-14
2500,xxxxxxxxx,xxxxxxxxx,1997-07-16
2501,xxxxxxxxx,xxxxxxxxx,2012-04-21
2502,xxxxxxxxx,xxxxxxxxx,1994-06-14
2503,xxxxxxxxx,xxxxxxxxx,2021-12-05
2504,xxxxxxxxx,xxxxxxxxx,2013-11-02
2505,xxxxxxxxx,xxxxxxxxx,2017-08-08
2506,xxxxxxxxx,xxxxxxxxx,2001-06-27
2507,xxxxxxxxx,xxxxxxxxx,2013-09-23
2508,xxxxxxxxx,xxxxxxxxx,2023-07-14
2509,xxxxxxxxx,xxxxxxxxx,2023-10-26
2510,xxxxxxxxx,xxxxxxxxx,2001-05-02
2511,xxxxxxxxx,xxxxxxxxx,2004-01-12
2512,xxxxxxxxx,xxxxxxxxx,2016-02-09
2513,xxxxxxxxx,xxxxxxxxx,1993-03-09
2514,xxxxxxxxx,xxxxxxxxx,2012-05-01
2515,xxxxxxxxx,xxxxxxxxx,1994-06-14
2516,xxxxxxxxx,xxxxxxxxx,2012-07-19
2517,xxxxxxxxx,xxxxxxxxx,2013-08-21
2518,xxxxxxxxx,xxxxxxxxx,2016-04-04
2519,xxxxxxxxx,xxxxxxxxx,1994-02-22
2520,xxxxxxxxx,xxxxxxxxx,2021-08-14
2521,xxxxxxxxx,xxxxxxxxx,1990-06-10
2522,xxxxxxxxx,xxxxxxxxx,2018-01-23
2523,xxxxxxxxx,xxxxxxxxx,1999-07-19
2524,xxxxxxxxx,xxxxxxxxx,2011-04-20
2525,xxxxxxxxx,xxxxxxxxx,2019-05-19
2526,xxxxxxxxx,xxxxxxxxx,2007-03-02
2527,xxxxxxxxx,xxxxxxxxx,2002-08-08
2528,xxxxxxxxx,xxxxxxxxx,1997-07-14
2529,xxxxxxxxx,xxxxxxxxx,1990-03-23
2530,xxxxxxxxx,xxxxxxxxx,2016-11-17
2531,xxxxxxxxx,xxxxxxxxx,2006-08-01
2532,xxxxxxxxx,xxxxxxxxx,1999-02-05
2533,xxxxxxxxx,xxxxxxxxx,2007-04-19
2534,xxxxxxxxx,xxxxxxxxx,2019-04-09
2535,xxxxxxxxx,xxxxxxxxx,2004-12-03
2536,xxxxxxxxx,xxxxxxxxx,1991-01-12
2537,xxxxxxxxx,xxxxxxxxx,2021-07-13
2538,xxxxxxxxx,xxxxxxxxx,2005-03-25
2539,xxxxxxxxx,xxxxxxxxx,2000-10-27
2540,xxxxxxxxx,xxxxxxxxx,2009-01-11
2541,xxxxxxxxx,xxxxxxxxx,2011-12-05
2542,xxxxxxxxx,xxxxxxxxx,2018-09-10
2543,xxxxxxxxx,xxxxxxxxx,2022-01-13
2544,xxxxxxxxx,xxxxxxxxx,2011-09-15
2545,xxxxxxxxx,xxxxxxxxx,1992-07-27
2546,xxxxxxxxx,xxxxxxxxx,2018-09-17
2547,xxxxxxxxx,xxxxxxxxx,2019-05-06
2548,xxxxxxxxx,xxxxxxxxx,2007-10-04
2549,xxxxxxxxx,xxxxxxxxx,1994-02-12
2550,xxxxxxxxx,xxxxxxxxx,2001-01-23
2551,xxxxxxxxx,xxxxxxxxx,2006-12-21
2552,xxxxxxxxx,xxxxxxxxx,2007-04-15
2553,xxxxxxxxx,xxxxxxxxx,1998-09-27
2554,xxxxxxxxx,xxxxxxxxx,2017-02-02
2555,xxxxxxxxx,xxxxxxxxx,1990-03-22
2556,xxxxxxxxx,xxxxxxxxx,1996-01-10
2557,xxxxxxxxx,xxxxxxxxx,2020-03-16
2558,xxxxxxxxx,xxxxxxxxx,2019-04-22
2559,xxxxxxxxx,xxxxxxxxx,2002-06-04
2560,xxxxxxxxx,xxxxxxxxx,2003-10-13
2561,xxxxxxxxx,xxxxxxxxx,2005-11-26
2562,xxxxxxxxx,xxxxxxxxx,2016-04-26
2563,xxxxxxxxx,xxxxxxxxx,2021-04-22
2564,xxxxxxxxx,xxxxxxxxx,2013-08-26
2565,xxxxxxxxx,xxxxxxxxx,1999-02-13
2566,xxxxxxxxx,xxxxxxxxx,1997-03-21
2567,xxxxxxxxx,xxxxxxxxx,2004-07-05
2568,xxxxxxxxx,xxxxxxxxx,1994-05-21
2569,xxxxxxxxx,xxxxxxxxx,2018-03-21
2570,xxxxxxxxx,xxxxxxxxx,2017-05-26
2571,xxxxxxxxx,xxxxxxxxx,2007-09-26
2572,xxxxxxxxx,xxxxxxxxx,2020-12-03
2573,xxxxxxxxx,xxxxxxxxx,1996-07-17
2574,xxxxxxxxx,xxxxxxxxx,2022-08-20
2575,xxxxxxxxx,xxxxxxxxx,2023-08-02
2576,xxxxxxxxx,xxxxxxxxx,2021-08-20
2577,xxxxxxxxx,xxxxxxxxx,1996-08-11
2578,xxxxxxxxx,xxxxxxxxx,2013-04-16
2579,xxxxxxxxx,xxxxxxxxx,2021-11-28
2580,xxxxxxxxx,xxxxxxxxx,1993-02-02
2581,xxxxxxxxx,xxxxxxxxx,2018-10-03
2582,xxxxxxxxx,xxxxxxxxx,2014-04-10
2583,xxxxxxxxx,xxxxxxxxx,2021-12-21
2584,xxxxxxxxx,xxxxxxxxx,2021-07-16
2585,xxxxxxxxx,xxxxxxxxx,1998-04-03
2586,xxxxxxxxx,xxxxxxxxx,2023-12-27
2587,xxxxxxxxx,xxxxxxxxx,2022-09-09
2588,xxxxxxxxx,xxxxxxxxx,1991-03-19
2589,xxxxxxxxx,xxxxxxxxx,1994-02-09
2590,xxxxxxxxx,xxxxxxxxx,2019-05-01
2591,xxxxxxxxx,xxxxxxxxx,2005-10-27
2592,xxxxxxxxx,xxxxxxxxx,1995-06-05
2593,xxxxxxxxx,xxxxxxxxx,2004-04-12
2594,xxxxxxxxx,xxxxxxxxx,1996-11-20
2595,xxxxxxxxx,xxxxxxxxx,2000-05-10
2596,xxxxxxxxx,xxxxxxxxx,1997-12-19
2597,xxxxxxxxx,xxxxxxxxx,2002-05-20
2598,xxxxxxxxx,xxxxxxxxx,1997-12-16
2599,xxxxxxxxx,xxxxxxxxx,1994-06-27
2600,xxxxxxxxx,xxxxxxxxx,2017-03-18
2601,xxxxxxxxx,xxxxxxxxx,2009-10-12
2602,xxxxxxxxx,xxxxxxxxx,1996-08-06
2603,xxxxxxxxx,xxxxxxxxx,2012-12-27
2604,xxxxxxxxx,xxxxxxxxx,2010-08-05
2605,xxxxxxxxx,xxxxxxxxx,2010-05-05
2606,xxxxxxxxx,xxxxxxxxx,2021-04-16
2607,xxxxxxxxx,xxxxxxxxx,1994-12-17
2608,xxxxxxxxx,xxxxxxxxx,2012-07-03
2609,xxxxxxxxx,xxxxxxxxx,1995-05-19
2610,xxxxxxxxx,xxxxxxxxx,1995-09-18
2611,xxxxxxxxx,xxxxxxxxx,1991-07-17
2612,xxxxxxxxx,xxxxxxxxx,2008-01-02
2613,xxxxxxxxx,xxxxxxxxx,2014-06-09
2614,xxxxxxxxx,xxxxxxxxx,1999-06-24
2615,xxxxxxxxx,xxxxxxxxx,1999-10-09
2616,xxxxxxxxx,xxxxxxxxx,1996-04-26
2617,xxxxxxxxx,xxxxxxxxx,2009-12-26
2618,xxxxxxxxx,xxxxxxxxx,1995-06-26
2619,xxxxxxxxx,xxxxxxxxx,2014-01-16
2620,xxxxxxxxx,xxxxxxxxx,2013-09-17
2621,xxxxxxxxx,xxxxxxxxx,2012-01-09
2622,xxxxxxxxx,xxxxxxxxx,2019-12-22
2623,xxxxxxxxx,xxxxxxxxx,2007-05-12
2624,xxxxxxxxx,xxxxxxxxx,1998-05-14
2625,xxxxxxxxx,xxxxxxxxx,2011-02-10
2626,xxxxxxxxx,xxxxxxxxx,2015-06-11
2627,xxxxxxxxx,xxxxxxxxx,2012-04-15
2628,xxxxxxxxx,xxxxxxxxx,2021-12-02
2629,xxxxxxxxx,xxxxxxxxx,2015-01-15
2630,xxxxxxxxx,xxxxxxxxx,1993-05-01
2631,xxxxxxxxx,xxxxxxxxx,1991-04-24
2632,xxxxxxxxx,xxxxxxxxx,2022-08-16
2633,xxxxxxxxx,xxxxxxxxx,1995-10-01
2634,xxxxxxxxx,xxxxxxxxx,2012-07-14
2635,xxxxxxxxx,xxxxxxxxx,2022-07-14
2636,xxxxxxxxx,xxxxxxxxx,2009-08-16
2637,xxxxxxxxx,xxxxxxxxx,2023-03-10
2638,xxxxxxxxx,xxxxxxxxx,2014-12-15
2639,xxxxxxxxx,xxxxxxxxx,1993-04-18
2640,xxxxxxxxx,xxxxxxxxx,2013-06-15
2641,xxxxxxxxx,xxxxxxxxx,2022-04-10
2642,xxxxxxxxx,xxxxxxxxx,1996-05-03
2643,xxxxxxxxx,xxxxxxxxx,2015-06-14
2644,xxxxxxxxx,xxxxxxxxx,2021-04-08
2645,xxxxxxxxx,xxxxxxxxx,1999-04-18
2646,xxxxxxxxx,xxxxxxxxx,2017-10-22
2647,xxxxxxxxx,xxxxxxxxx,2017-10-08
2648,xxxxxxxxx,xxxxxxxxx,1990-02-18
2649,xxxxxxxxx,xxxxxxxxx,2006-03-15
2650,xxxxxxxxx,xxxxxxxxx,1999-10-08
2651,xxxxxxxxx,xxxxxxxxx,2021-07-19
2652,xxxxxxxxx,xxxxxxxxx,1995-03-02
2653,xxxxxxxxx,xxxxxxxxx,2023-06-09
2654,xxxxxxxxx,xxxxxxxxx,2000-01-25
2655,xxxxxxxxx,xxxxxxxxx,2020-07-22
2656,xxxxxxxxx,xxxxxxxxx,2013-05-07
2657,xxxxxxxxx,xxxxxxxxx,2000-01-20
2658,xxxxxxxxx,xxxxxxxxx,2013-09-24
2659,xxxxxxxxx,xxxxxxxxx,2016-08-17
2660,xxxxxxxxx,xxxxxxxxx,2019-09-21
2661,xxxxxxxxx,xxxxxxxxx,2016-02-28
2662,xxxxxxxxx,xxxxxxxxx,2021-03-08
2663,xxxxxxxxx,xxxxxxxxx,2012-08-23
2664,xxxxxxxxx,xxxxxxxxx,1992-05-12
2665,xxxxxxxxx,xxxxxxxxx,1995-05-07
2666,xxxxxxxxx,xxxxxxxxx,1992-07-27
2667,xxxxxxxxx,xxxxxxxxx,1990-02-24
2668,xxxxxxxxx,xxxxxxxxx,2000-02-17
2669,xxxxxxxxx,xxxxxxxxx,2015-09-06
2670,xxxxxxxxx,xxxxxxxxx,1999-02-12
2671,xxxxxxxxx,xxxxxxxxx,2014-06-19
2672,xxxxxxxxx,xxxxxxxxx,2003-11-02
2673,xxxxxxxxx,xxxxxxxxx,2011-12-18
2674,xxxxxxxxx,xxxxxxxxx,1993-05-22
2675,xxxxxxxxx,xxxxxxxxx,2008-03-03
2676,xxxxxxxxx,xxxxxxxxx,2007-01-11
2677,xxxxxxxxx,xxxxxxxxx,1997-05-16
2678,xxxxxxxxx,xxxxxxxxx,2001-01-14
2679,xxxxxxxxx,xxxxxxxxx,2011-12-06
2680,xxxxxxxxx,xxxxxxxxx,2008-02-27
2681,xxxxxxxxx,xxxxxxxxx,2007-03-19
2682,xxxxxxxxx,xxxxxxxxx,2017-01-19
2683,xxxxxxxxx,xxxxxxxxx,2010-05-14
2684,xxxxxxxxx,xxxxxxxxx,1998-04-14
2685,xxxxxxxxx,xxxxxxxxx,2011-08-03
2686,xxxxxxxxx,xxxxxxxxx,2009-07-28
2687,xxxxxxxxx,xxxxxxxxx,2020-05-27
2688,xxxxxxxxx,xxxxxxxxx,1998-01-11
2689,xxxxxxxxx,xxxxxxxxx,2004-05-12
2690,xxxxxxxxx,xxxxxxxxx,2021-12-12
2691,xxxxxxxxx,xxxxxxxxx,2018-03-03
2692,xxxxxxxxx,xxxxxxxxx,2021-11-02
2693,xxxxxxxxx,xxxxxxxxx,1996-11-19
2694,xxxxxxxxx,xxxxxxxxx,1996-01-23
2695,xxxxxxxxx,xxxxxxxxx,2020-05-27
2696,xxxxxxxxx,xxxxxxxxx,2002-10-17
2697,xxxxxxxxx,xxxxxxxxx,2021-06-22
2698,xxxxxxxxx,xxxxxxxxx,2019-11-09
2699,xxxxxxxxx,xxxxxxxxx,2012-03-22
2700,xxxxxxxxx,xxxxxxxxx,2007-07-01
2701,xxxxxxxxx,xxxxxxxxx,1998-04-25
2702,xxxxxxxxx,xxxxxxxxx,2007-09-17
2703,xxxxxxxxx,xxxxxxxxx,1995-07-26
2704,xxxxxxxxx,xxxxxxxxx,2012-12-10
2705,xxxxxxxxx,xxxxxxxxx,1994-03-12
2706,xxxxxxxxx,xxxxxxxxx,2020-07-28
2707,xxxxxxxxx,xxxxxxxxx,2023-02-04
2708,xxxxxxxxx,xxxxxxxxx,1997-02-13
2709,xxxxxxxxx,xxxxxxxxx,2018-05-21
2710,xxxxxxxxx,xxxxxxxxx,2005-11-04
2711,xxxxxxxxx,xxxxxxxxx,2007-06-10
2712,xxxxxxxxx,xxxxxxxxx,1993-10-23
2713,xxxxxxxxx,xxxxxxxxx,1994-11-05
2714,xxxxxxxxx,xxxxxxxxx,2001-12-28
2715,xxxxxxxxx,xxxxxxxxx,2003-03-18
2716,xxxxxxxxx,xxxxxxxxx,1992-07-15
2717,xxxxxxxxx,xxxxxxxxx,1993-04-08
2718,xxxxxxxxx,xxxxxxxxx,1994-10-09
2719,xxxxxxxxx,xxxxxxxxx,2021-12-19
2720,xxxxxxxxx,xxxxxxxxx,2008-10-28
2721,xxxxxxxxx,xxxxxxxxx,2007-03-23
2722,xxxxxxxxx,xxxxxxxxx,2009-10-07
2723,xxxxxxxxx,xxxxxxxxx,2005-01-19
2724,xxxxxxxxx,xxxxxxxxx,1993-09-08
2725,xxxxxxxxx,xxxxxxxxx,2018-06-11
2726,xxxxxxxxx,xxxxxxxxx,2009-12-11
2727,xxxxxxxxx,xxxxxxxxx,2000-12-27
2728,xxxxxxxxx,xxxxxxxxx,2000-03-09
2729,xxxxxxxxx,xxxxxxxxx,1997-09-09
2730,xxxxxxxxx,xxxxxxxxx,2016-09-08
2731,xxxxxxxxx,xxxxxxxxx,1992-08-28
2732,xxxxxxxxx,xxxxxxxxx,2010-04-22
2733,xxxxxxxxx,xxxxxxxxx,1994-11-22
2734,xxxxxxxxx,xxxxxxxxx,2006-02-22
2735,xxxxxxxxx,xxxxxxxxx,2016-07-06
2736,xxxxxxxxx,xxxxxxxxx,2002-01-26
2737,xxxxxxxxx,xxxxxxxxx,2014-01-25
2738,xxxxxxxxx,xxxxxxxxx,1997-06-23
2739,xxxxxxxxx,xxxxxxxxx,1990-04-15
2740,xxxxxxxxx,xxxxxxxxx,2013-05-15
2741,xxxxxxxxx,xxxxxxxxx,2017-12-06
2742,xxxxxxxxx,xxxxxxxxx,1997-04-10
2743,xxxxxxxxx,xxxxxxxxx,1997-08-28
2744,xxxxxxxxx,xxxxxxxxx,2003-07-11
2745,xxxxxxxxx,xxxxxxxxx,2012-03-27
2746,xxxxxxxxx,xxxxxxxxx,1994-10-14
2747,xxxxxxxxx,xxxxxxxxx,2023-08-10
2748,xxxxxxxxx,xxxxxxxxx,2022-08-06
2749,xxxxxxxxx,xxxxxxxxx,2004-05-10
2750,xxxxxxxxx,xxxxxxxxx,2002-12-07
2751,xxxxxxxxx,xxxxxxxxx,1991-08-07
2752,xxxxxxxxx,xxxxxxxxx,2008-07-04
2753,xxxxxxxxx,xxxxxxxxx,1993-08-21
2754,xxxxxxxxx,xxxxxxxxx,1990-12-04
2755,xxxxxxxxx,xxxxxxxxx,2004-11-10
2756,xxxxxxxxx,xxxxxxxxx,2023-05-26
2757,xxxxxxxxx,xxxxxxxxx,2016-07-22
2758,xxxxxxxxx,xxxxxxxxx,2014-10-25
2759,xxxxxxxxx,xxxxxxxxx,2002-04-01
2760,xxxxxxxxx,xxxxxxxxx,2019-07-20
2761,xxxxxxxxx,xxxxxxxxx,1992-03-25
2762,xxxxxxxxx,xxxxxxxxx,1992-04-09
2763,xxxxxxxxx,xxxxxxxxx,1990-06-23
2764,xxxxxxxxx,xxxxxxxxx,2015-11-23
2765,xxxxxxxxx,xxxxxxxxx,1990-03-19
2766,xxxxxxxxx,xxxxxxxxx,1999-06-11
2767,xxxxxxxxx,xxxxxxxxx,2006-05-27
2768,xxxxxxxxx,xxxxxxxxx,1996-01-15
2769,xxxxxxxxx,xxxxxxxxx,2000-11-11
2770,xxxxxxxxx,xxxxxxxxx,2021-05-06
2771,xxxxxxxxx,xxxxxxxxx,2022-06-27
2772,xxxxxxxxx,xxxxxxxxx,2000-12-02
2773,xxxxxxxxx,xxxxxxxxx,2011-08-17
2774,xxxxxxxxx,xxxxxxxxx,2016-05-15
2775,xxxxxxxxx,xxxxxxxxx,1993-02-15
2776,xxxxxxxxx,xxxxxxxxx,2017-12-05
2777,xxxxxxxxx,xxxxxxxxx,2023-02-02
2778,xxxxxxxxx,xxxxxxxxx,2013-09-13
2779,xxxxxxxxx,xxxxxxxxx,1997-09-07
2780,xxxxxxxxx,xxxxxxxxx,2005-10-18
2781,xxxxxxxxx,xxxxxxxxx,2005-02-21
2782,xxxxxxxxx,xxxxxxxxx,2008-07-21
2783,xxxxxxxxx,xxxxxxxxx,2011-03-01
2784,xxxxxxxxx,xxxxxxxxx,2004-07-04
2785,xxxxxxxxx,xxxxxxxxx,2013-01-16
2786,xxxxxxxxx,xxxxxxxxx,2000-05-08
2787,xxxxxxxxx,xxxxxxxxx,1998-06-15
2788,xxxxxxxxx,xxxxxxxxx,2017-08-03
2789,xxxxxxxxx,xxxxxxxxx,1999-07-22
2790,xxxxxxxxx,xxxxxxxxx,2002-03-27
2791,xxxxxxxxx,xxxxxxxxx,2010-12-08
2792,xxxxxxxxx,xxxxxxxxx,1991-05-11
2793,xxxxxxxxx,xxxxxxxxx,2016-02-12
2794,xxxxxxxxx,xxxxxxxxx,1994-03-16
2795,xxxxxxxxx,xxxxxxxxx,2013-04-14
2796,xxxxxxxxx,xxxxxxxxx,2008-07-07
2797,xxxxxxxxx,xxxxxxxxx,1993-04-15
2798,xxxxxxxxx,xxxxxxxxx,1996-08-01
2799,xxxxxxxxx,xxxxxxxxx,2000-10-04
2800,xxxxxxxxx,xxxxxxxxx,2004-02-20
2801,xxxxxxxxx,xxxxxxxxx,2017-05-21
2802,xxxxxxxxx,xxxxxxxxx,2022-02-12
2803,xxxxxxxxx,xxxxxxxxx,2000-07-03
2804,xxxxxxxxx,xxxxxxxxx,2011-09-05
2805,xxxxxxxxx,xxxxxxxxx,2014-08-25
2806,xxxxxxxxx,xxxxxxxxx,2021-03-24
2807,xxxxxxxxx,xxxxxxxxx,2011-06-25
2808,xxxxxxxxx,xxxxxxxxx,1991-10-26
2809,xxxxxxxxx,xxxxxxxxx,1997-04-11
2810,xxxxxxxxx,xxxxxxxxx,1990-06-20
2811,xxxxxxxxx,xxxxxxxxx,1991-05-26
2812,xxxxxxxxx,xxxxxxxxx,2005-07-24
2813,xxxxxxxxx,xxxxxxxxx,2019-06-19
2814,xxxxxxxxx,xxxxxxxxx,2016-01-27
2815,xxxxxxxxx,xxxxxxxxx,1993-06-23
2816,xxxxxxxxx,xxxxxxxxx,2007-05-20
2817,xxxxxxxxx,xxxxxxxxx,2011-10-28
2818,xxxxxxxxx,xxxxxxxxx,2007-08-10
2819,xxxxxxxxx,xxxxxxxxx,2013-03-18
2820,xxxxxxxxx,xxxxxxxxx,2006-10-13
2821,xxxxxxxxx,xxxxxxxxx,2015-05-12
2822,xxxxxxxxx,xxxxxxxxx,2016-10-22
2823,xxxxxxxxx,xxxxxxxxx,2007-09-12
2824,xxxxxxxxx,xxxxxxxxx,1997-04-03
2825,xxxxxxxxx,xxxxxxxxx,2018-08-20
2826,xxxxxxxxx,xxxxxxxxx,2018-08-07
2827,xxxxxxxxx,xxxxxxxxx,2017-05-07
